generation,best_fitness,current_min_fitness,best_chromosome,avg_fitness,std_fitness,diversity
0,68.66575882888347,68.66575882888347,[47 47 59 85 12  3  2],78.17681941228217,4.915729509003177,108.14508957468712
1,64.48937818210786,64.48937818210786,[ 35  47  51 109 169   1   0],75.77729672449732,4.952503056634341,101.15220013187412
2,64.48937818210786,64.48937818210786,[ 35  47  51 109 169   1   0],74.15237850868749,4.740463910823691,94.8531409556091
3,62.03414537665093,62.03414537665093,[ 55  59  56 102  88   0   1],74.31760069674603,5.431089609965432,104.8934657062577
4,56.50875401031979,56.50875401031979,[ 55  58  57 126 120   0   0],75.318703273439,5.951220406888,97.39035388864085
5,56.50875401031979,56.50875401031979,[ 55  58  57 126 120   0   0],74.31520625494433,5.398188804756305,98.94989501267831
6,56.50875401031979,56.50875401031979,[ 55  58  57 126 120   0   0],72.46863213042246,5.866823326336733,96.42649939456574
7,56.50875401031979,56.50875401031979,[ 55  58  57 126 120   0   0],72.91663520258143,5.485011388828336,103.25203488572832
8,56.50875401031979,56.50875401031979,[ 55  58  57 126 120   0   0],72.2919511381868,5.266323988009108,103.1108524233485
9,56.50875401031979,56.50875401031979,[ 55  58  57 126 120   0   0],71.61431609914204,5.8551493262399354,108.78660540268893
10,56.50875401031979,56.50875401031979,[ 55  58  57 126 120   0   0],72.59791774183786,5.692732634297919,113.23481362470054
11,56.381625650898556,56.381625650898556,[ 55  55  56 179 120   1   0],73.10920605632232,6.197310011314144,112.26417667375459
12,56.381625650898556,56.381625650898556,[ 55  55  56 179 120   1   0],73.33856066727839,6.304533335400525,115.68896475636419
13,51.00149812876897,51.00149812876897,[55 53 59  1 12  0  0],70.91587360268714,6.702022682806279,114.2982176370162
14,51.00149812876897,51.00149812876897,[55 53 59  1 12  0  0],71.35612703979635,6.162402654127186,111.22258172680532
15,51.00149812876897,51.00149812876897,[55 53 59  1 12  0  0],71.77247269071478,7.076176838928321,115.9422308425372
16,51.00149812876897,51.00149812876897,[55 53 59  1 12  0  0],72.09258801992748,6.815743518039678,121.9483540983422
17,51.00149812876897,51.00149812876897,[55 53 59  1 12  0  0],70.8543317496486,6.34170504644839,117.49837451337952
18,51.00149812876897,51.00149812876897,[55 53 59  1 12  0  0],69.71154754912364,6.700062959418376,110.17521055765783
19,51.00149812876897,51.00149812876897,[55 53 59  1 12  0  0],69.88697529911582,7.307770675684208,111.43405032584113
20,51.00149812876897,51.00149812876897,[55 53 59  1 12  0  0],69.97542408717409,6.763303419226522,108.01757031122429
21,51.00149812876897,51.00149812876897,[55 53 59  1 12  0  0],70.40268621433175,7.9277057361545635,118.21780607896777
22,51.00149812876897,51.00149812876897,[55 53 59  1 12  0  0],69.27763808040775,8.107973412031203,117.7227143004745
23,51.00149812876897,51.00149812876897,[55 53 59  1 12  0  0],69.09152278489209,7.362940709335324,104.38461014675846
24,51.00149812876897,51.00149812876897,[55 53 59  1 12  0  0],70.89230891778134,6.443205150173821,102.38345105360169
25,51.00149812876897,51.00149812876897,[55 53 59  1 12  0  0],70.11913839839369,6.597724086941859,109.73807685362989
