generation,best_fitness,current_min_fitness,best_chromosome,diversity
0,51.772941496758364,51.772941496758364,"[27, 99, 76, 17, 40, 5, 1]",116.84173390400741
1,49.8332705382604,49.8332705382604,"[50, 92, 77, 154, 142, 7, 6]",113.63876990399845
2,44.89345478752335,44.89345478752335,"[50, 92, 77, 6, 13, 0, 6]",111.1374835591664
3,43.551733625917485,43.551733625917485,"[50, 89, 77, 154, 180, 0, 2]",108.60450090931268
4,42.103168656099825,42.103168656099825,"[59, 95, 97, 22, 19, 1, 3]",106.64493211476425
5,42.103168656099825,42.103168656099825,"[59, 95, 97, 22, 19, 1, 3]",109.5987420624607
6,42.103168656099825,42.103168656099825,"[59, 95, 97, 22, 19, 1, 3]",107.41300053119502
7,42.103168656099825,42.103168656099825,"[59, 95, 97, 22, 19, 1, 3]",112.78458520091431
8,39.957906440270065,39.957906440270065,"[47, 95, 97, 17, 19, 1, 0]",111.17920952646581
9,39.957906440270065,39.957906440270065,"[47, 95, 97, 17, 19, 1, 0]",104.93459816969684
10,39.957906440270065,39.957906440270065,"[47, 95, 97, 17, 19, 1, 0]",111.42593435624228
11,39.957906440270065,39.957906440270065,"[47, 95, 97, 17, 19, 1, 0]",107.19535559366344
12,39.957906440270065,39.957906440270065,"[47, 95, 97, 17, 19, 1, 0]",111.79101699987473
13,39.957906440270065,39.957906440270065,"[47, 95, 97, 17, 19, 1, 0]",112.93236711859365
14,39.957906440270065,39.957906440270065,"[47, 95, 97, 17, 19, 1, 0]",111.04995517960147
15,39.24718558966194,39.24718558966194,"[59, 95, 97, 179, 180, 0, 3]",113.73887148472615
16,38.7330179032402,38.7330179032402,"[59, 95, 97, 179, 180, 0, 2]",112.07939151394395
17,38.7330179032402,38.7330179032402,"[59, 95, 97, 179, 180, 0, 2]",107.63407991814105
18,38.7330179032402,38.7330179032402,"[59, 95, 97, 179, 180, 0, 2]",112.92510700762902
19,38.7330179032402,38.7330179032402,"[59, 95, 97, 179, 180, 0, 2]",111.37335587175352
20,37.939339437956534,37.939339437956534,"[59, 99, 97, 179, 180, 0, 2]",112.49550952461563
21,37.939339437956534,37.939339437956534,"[59, 99, 97, 179, 180, 0, 2]",113.4974952403372
22,37.939339437956534,37.939339437956534,"[59, 99, 97, 179, 180, 0, 2]",106.76700621593791
23,37.939339437956534,37.939339437956534,"[59, 99, 97, 179, 180, 0, 2]",114.22077058006059
24,37.939339437956534,37.939339437956534,"[59, 99, 97, 179, 180, 0, 2]",120.25538286680978
25,37.55619755406751,37.55619755406751,"[59, 99, 97, 179, 180, 0, 0]",114.76992163341768
26,37.55619755406751,37.55619755406751,"[59, 99, 97, 179, 180, 0, 0]",117.19068088674666
27,34.08517902470662,34.08517902470662,"[44, 95, 97, 179, 180, 0, 0]",119.88016079823369
28,34.08517902470662,34.08517902470662,"[44, 95, 97, 179, 180, 0, 0]",112.3550514407455
29,34.08517902470662,34.08517902470662,"[44, 95, 97, 179, 180, 0, 0]",111.77552873985988
30,34.08517902470662,34.08517902470662,"[44, 95, 97, 179, 180, 0, 0]",106.76424752950228
31,34.08517902470662,34.08517902470662,"[44, 95, 97, 179, 180, 0, 0]",114.38361010221273
32,33.25727880658219,33.25727880658219,"[44, 99, 97, 179, 180, 0, 0]",122.15416657605726
33,33.25727880658219,33.25727880658219,"[44, 99, 97, 179, 180, 0, 0]",122.87579428311936
34,33.25727880658219,33.25727880658219,"[44, 99, 97, 179, 180, 0, 0]",112.9559320460536
35,33.25727880658219,33.25727880658219,"[44, 99, 97, 179, 180, 0, 0]",117.34527777921465
36,33.25727880658219,33.25727880658219,"[44, 99, 97, 179, 180, 0, 0]",118.20395962398196
37,33.25727880658219,33.25727880658219,"[44, 99, 97, 179, 180, 0, 0]",119.27833644187282
38,33.25727880658219,33.25727880658219,"[44, 99, 97, 179, 180, 0, 0]",120.03886649846854
39,33.25727880658219,33.25727880658219,"[44, 99, 97, 179, 180, 0, 0]",110.50768594803608
40,33.25727880658219,33.25727880658219,"[44, 99, 97, 179, 180, 0, 0]",83.4583401751503
41,33.25727880658219,33.25727880658219,"[44, 99, 97, 179, 180, 0, 0]",104.99617501625664
42,33.25727880658219,33.25727880658219,"[44, 99, 97, 179, 180, 0, 0]",77.94919405267724
43,33.03263528164427,33.03263528164427,"[47, 99, 97, 179, 180, 0, 0]",36.71960463801449
44,33.03263528164427,33.03263528164427,"[47, 99, 97, 179, 180, 0, 0]",67.44652405329005
45,33.03263528164427,33.03263528164427,"[47, 99, 97, 179, 180, 0, 0]",44.0262340070528
46,33.03263528164427,33.03263528164427,"[47, 99, 97, 179, 180, 0, 0]",68.0577116937406
47,33.03263528164427,33.03263528164427,"[47, 99, 97, 179, 180, 0, 0]",36.30305759130971
48,33.03263528164427,33.03263528164427,"[47, 99, 97, 179, 180, 0, 0]",58.1029042181498
49,32.85417145826918,32.85417145826918,"[42, 99, 100, 179, 180, 0, 0]",38.79763039313314
50,32.85417145826918,32.85417145826918,"[42, 99, 100, 179, 180, 0, 0]",33.81232363305936
51,32.85417145826918,32.85417145826918,"[42, 99, 100, 179, 180, 0, 0]",29.2335665694647
52,32.454257671918896,32.454257671918896,"[44, 99, 100, 179, 180, 0, 0]",58.23782287199817
53,32.186695884463624,32.186695884463624,"[47, 99, 100, 179, 180, 0, 0]",27.29009873507818
54,32.186695884463624,32.186695884463624,"[47, 99, 100, 179, 180, 0, 0]",22.19459159043782
55,32.186695884463624,32.186695884463624,"[47, 99, 100, 179, 180, 0, 0]",39.140180957946924
56,32.186695884463624,32.186695884463624,"[47, 99, 100, 179, 180, 0, 0]",18.034538517354207
57,32.186695884463624,32.186695884463624,"[47, 99, 100, 179, 180, 0, 0]",47.521820198374435
58,32.186695884463624,32.186695884463624,"[47, 99, 100, 179, 180, 0, 0]",20.15255536638556
59,32.186695884463624,32.186695884463624,"[47, 99, 100, 179, 180, 0, 0]",15.132523551568774
60,32.186695884463624,32.186695884463624,"[47, 99, 100, 179, 180, 0, 0]",13.630661634219102
61,32.186695884463624,32.186695884463624,"[47, 99, 100, 179, 180, 0, 0]",7.481714354171212
62,32.186695884463624,32.186695884463624,"[47, 99, 100, 179, 180, 0, 0]",29.491152037227764
63,32.186695884463624,32.186695884463624,"[47, 99, 100, 179, 180, 0, 0]",16.683720357554368
64,32.186695884463624,32.186695884463624,"[47, 99, 100, 179, 180, 0, 0]",9.758215891971354
65,32.186695884463624,32.186695884463624,"[47, 99, 100, 179, 180, 0, 0]",7.280609905827694
66,32.186695884463624,32.186695884463624,"[47, 99, 100, 179, 180, 0, 0]",26.599925555555394
67,32.186695884463624,32.186695884463624,"[47, 99, 100, 179, 180, 0, 0]",11.598378180832634
68,32.186695884463624,32.186695884463624,"[47, 99, 100, 179, 180, 0, 0]",13.929261669419692
69,32.186695884463624,32.186695884463624,"[47, 99, 100, 179, 180, 0, 0]",11.110026815256415
70,32.186695884463624,32.186695884463624,"[47, 99, 100, 179, 180, 0, 0]",11.85643528042015
71,32.186695884463624,32.186695884463624,"[47, 99, 100, 179, 180, 0, 0]",11.57782126560308
72,32.186695884463624,32.186695884463624,"[47, 99, 100, 179, 180, 0, 0]",9.51437121993193
73,32.186695884463624,32.186695884463624,"[47, 99, 100, 179, 180, 0, 0]",10.548642461699707
74,32.186695884463624,32.186695884463624,"[47, 99, 100, 179, 180, 0, 0]",6.405028797010893
75,32.186695884463624,32.186695884463624,"[47, 99, 100, 179, 180, 0, 0]",16.7670003566553
76,32.186695884463624,32.186695884463624,"[47, 99, 100, 179, 180, 0, 0]",9.2337141938605
77,32.186695884463624,32.186695884463624,"[47, 99, 100, 179, 180, 0, 0]",12.413708008324631
78,32.186695884463624,32.186695884463624,"[47, 99, 100, 179, 180, 0, 0]",10.907052278690063
79,32.186695884463624,32.186695884463624,"[47, 99, 100, 179, 180, 0, 0]",6.86391802811663
80,32.186695884463624,32.186695884463624,"[47, 99, 100, 179, 180, 0, 0]",9.639587023378235
81,32.186695884463624,32.186695884463624,"[47, 99, 100, 179, 180, 0, 0]",11.606312585521184
82,32.186695884463624,32.186695884463624,"[47, 99, 100, 179, 180, 0, 0]",8.387731412946922
83,32.186695884463624,32.186695884463624,"[47, 99, 100, 179, 180, 0, 0]",9.647655608460518
84,32.186695884463624,32.186695884463624,"[47, 99, 100, 179, 180, 0, 0]",11.713034648112389
85,32.186695884463624,32.186695884463624,"[47, 99, 100, 179, 180, 0, 0]",12.883004401713585
86,32.186695884463624,32.186695884463624,"[47, 99, 100, 179, 180, 0, 0]",9.427179796708508
87,32.186695884463624,32.186695884463624,"[47, 99, 100, 179, 180, 0, 0]",10.730303125586406
88,32.186695884463624,32.186695884463624,"[47, 99, 100, 179, 180, 0, 0]",9.475042265890556
89,32.186695884463624,32.186695884463624,"[47, 99, 100, 179, 180, 0, 0]",12.499642540129695
90,32.186695884463624,32.186695884463624,"[47, 99, 100, 179, 180, 0, 0]",10.28547845229895
91,32.186695884463624,32.186695884463624,"[47, 99, 100, 179, 180, 0, 0]",9.082809965107216
92,32.186695884463624,32.186695884463624,"[47, 99, 100, 179, 180, 0, 0]",11.73496897801719
93,32.186695884463624,32.186695884463624,"[47, 99, 100, 179, 180, 0, 0]",10.220211511608584
94,32.186695884463624,32.186695884463624,"[47, 99, 100, 179, 180, 0, 0]",13.690439154646398
95,32.186695884463624,32.186695884463624,"[47, 99, 100, 179, 180, 0, 0]",12.369725500459653
96,32.186695884463624,32.186695884463624,"[47, 99, 100, 179, 180, 0, 0]",18.60652036160157
97,32.186695884463624,32.186695884463624,"[47, 99, 100, 179, 180, 0, 0]",14.927424087895293
98,32.186695884463624,32.186695884463624,"[47, 99, 100, 179, 180, 0, 0]",11.26219376232338
99,32.186695884463624,32.186695884463624,"[47, 99, 100, 179, 180, 0, 0]",20.273621046313878
100,32.186695884463624,32.186695884463624,"[47, 99, 100, 179, 180, 0, 0]",14.854824926120367
