generation,best_fitness,current_min_fitness,best_chromosome,avg_fitness,std_fitness,diversity
0,307.943012496925,307.943012496925,[ 43  22  54 123 159   0   0],344.94316207870435,9.266426873754428,108.29826370032407
1,307.943012496925,307.943012496925,[ 43  22  54 123 159   0   0],338.8305789016081,9.077529138825003,108.96372473294338
2,288.35784600297706,288.35784600297706,[43 53 54 11 26  0  0],336.8745853526302,11.734730137848176,104.88804196867272
3,288.35784600297706,288.35784600297706,[43 53 54 11 26  0  0],338.348939501526,10.374202300586065,108.25543180144221
4,288.35784600297706,288.35784600297706,[43 53 54 11 26  0  0],338.05234469446697,10.370290895742075,103.86328008878745
5,288.35784600297706,288.35784600297706,[43 53 54 11 26  0  0],337.8022336888457,13.221901619880715,107.23697686983324
6,288.35784600297706,288.35784600297706,[43 53 54 11 26  0  0],338.4600495630631,13.22746936135778,115.76047730639111
7,288.35784600297706,288.35784600297706,[43 53 54 11 26  0  0],337.7041790319305,12.920224627898268,112.05491976475287
8,288.35784600297706,288.35784600297706,[43 53 54 11 26  0  0],336.2731293482726,12.310291949246713,114.54155699216224
9,288.35784600297706,288.35784600297706,[43 53 54 11 26  0  0],329.19736018775797,16.247974610814133,89.862799164031
10,288.35784600297706,288.35784600297706,[43 53 54 11 26  0  0],334.1437369082116,16.106564211879178,101.26842193140197
11,288.35784600297706,288.35784600297706,[43 53 54 11 26  0  0],336.9971492666624,14.590041851336935,98.81931223264094
12,288.35784600297706,288.35784600297706,[43 53 54 11 26  0  0],337.23068292953116,14.823972349951692,96.76205150490503
13,288.35784600297706,288.35784600297706,[43 53 54 11 26  0  0],330.7479856139762,16.642822250076264,90.77169121004974
14,288.35784600297706,288.35784600297706,[43 53 54 11 26  0  0],331.20948440754086,18.101635527380722,103.88924973020666
15,288.35784600297706,288.35784600297706,[43 53 54 11 26  0  0],331.0133834857477,18.94195820142567,103.00011224141741
16,288.35784600297706,288.35784600297706,[43 53 54 11 26  0  0],332.9273895848872,18.800276435339985,107.06275836516892
17,287.9137649559506,287.9137649559506,[35 53 54 11 26  0  0],330.727322093446,18.93131499744914,111.61801816660345
18,287.9137649559506,287.9137649559506,[35 53 54 11 26  0  0],333.833422661492,18.876414793312254,118.76213366952601
19,266.1227552724829,266.1227552724829,[ 46  60  61 165 177   0   0],329.14962021198886,20.36228068988323,114.12446308643253
20,266.1227552724829,266.1227552724829,[ 46  60  61 165 177   0   0],330.5923960894694,18.156125431077562,113.1922152737165
21,266.1227552724829,266.1227552724829,[ 46  60  61 165 177   0   0],333.6183296726616,19.268845470833405,110.68596899054755
22,266.1227552724829,266.1227552724829,[ 46  60  61 165 177   0   0],328.2648158983663,17.919518171024087,106.7675722564668
23,266.1227552724829,266.1227552724829,[ 46  60  61 165 177   0   0],331.2158235394828,22.926154444649946,123.51380252623261
24,266.1227552724829,266.1227552724829,[ 46  60  61 165 177   0   0],326.81151499175303,20.220918617246685,118.10296516594235
25,266.1227552724829,266.1227552724829,[ 46  60  61 165 177   0   0],323.0831416284371,20.77573653729918,111.04237025054965
26,266.1227552724829,266.1227552724829,[ 46  60  61 165 177   0   0],326.82080668333737,16.958368799883715,101.3250500988737
27,266.1227552724829,266.1227552724829,[ 46  60  61 165 177   0   0],326.2237825108188,19.134694940843605,106.91911991665197
28,266.1227552724829,266.1227552724829,[ 46  60  61 165 177   0   0],330.4507272643046,18.231001061048875,115.39946389644587
29,266.1227552724829,266.1227552724829,[ 46  60  61 165 177   0   0],330.980712297373,19.693351012245895,119.0245412996983
30,266.1227552724829,266.1227552724829,[ 46  60  61 165 177   0   0],330.86039866551073,18.195989776577356,112.25203641038392
31,266.1227552724829,266.1227552724829,[ 46  60  61 165 177   0   0],325.7190250020457,18.917811989732368,109.61894328176355
32,266.1227552724829,266.1227552724829,[ 46  60  61 165 177   0   0],322.16139213433195,16.946300841500033,107.46663712652519
33,266.1227552724829,266.1227552724829,[ 46  60  61 165 177   0   0],321.08019722762725,17.21694379042083,116.96351031932454
34,266.1227552724829,266.1227552724829,[ 46  60  61 165 177   0   0],321.24097424903044,19.163404630370824,120.07583180769062
35,266.1227552724829,266.1227552724829,[ 46  60  61 165 177   0   0],327.17193895678645,16.852078238193073,116.35059829399925
36,266.1227552724829,266.1227552724829,[ 46  60  61 165 177   0   0],327.7089602144273,16.16700029406683,117.58018624600001
37,266.1227552724829,266.1227552724829,[ 46  60  61 165 177   0   0],323.9249137998095,15.663495043594887,102.7608363572327
38,266.1227552724829,266.1227552724829,[ 46  60  61 165 177   0   0],329.99180076637504,14.294853469509334,103.57329383420357
39,266.1227552724829,266.1227552724829,[ 46  60  61 165 177   0   0],332.92695903545774,15.18776581116865,109.08999935043519
40,266.1227552724829,266.1227552724829,[ 46  60  61 165 177   0   0],320.9734447300851,20.56029583288206,112.39498647629027
41,266.1227552724829,266.1227552724829,[ 46  60  61 165 177   0   0],306.20570682267385,24.411600447664732,108.62171702735357
42,266.1227552724829,266.1227552724829,[ 46  60  61 165 177   0   0],292.09981409877577,25.594699280080423,73.68031500001445
43,266.1227552724829,266.1227552724829,[ 46  60  61 165 177   0   0],308.8603548565112,23.6383927589324,113.86830880051485
44,266.1227552724829,266.1227552724829,[ 46  60  61 165 177   0   0],298.64032633501165,20.343295911459887,98.83567402167883
45,266.1227552724829,266.1227552724829,[ 46  60  61 165 177   0   0],285.4241442055999,22.86109638204103,71.50779304545297
46,266.1227552724829,266.1227552724829,[ 46  60  61 165 177   0   0],277.71455334279216,22.72545606956205,30.083216632349803
47,266.1227552724829,266.1227552724829,[ 46  60  61 165 177   0   0],298.30410436254857,29.097165921615197,71.52625468960375
48,266.1227552724829,266.1227552724829,[ 46  60  61 165 177   0   0],281.7122637169292,22.306170215858746,43.20449605617772
49,266.1227552724829,266.1227552724829,[ 46  60  61 165 177   0   0],272.7895208088102,18.506574276329346,7.684389916865113
50,266.1227552724829,266.1227552724829,[ 46  60  61 165 177   0   0],286.85805599685114,27.909109525492617,33.78007166413203
51,260.81375120812356,260.81375120812356,[ 32  60  61 165 177   0   0],273.7974640556447,19.17844399487407,12.113636106420083
52,260.81375120812356,260.81375120812356,[ 32  60  61 165 177   0   0],292.9921647749393,28.852605215775892,33.4640690552986
53,260.81375120812356,260.81375120812356,[ 32  60  61 165 177   0   0],276.3183526808645,21.098446628629123,22.867324743589638
54,260.81375120812356,260.81375120812356,[ 32  60  61 165 177   0   0],294.0628392940921,31.629908510590344,46.70996938888424
55,260.81375120812356,260.81375120812356,[ 32  60  61 165 177   0   0],275.11305119740206,19.952677299815242,27.818886071871876
56,260.81375120812356,260.81375120812356,[ 32  60  61 165 177   0   0],269.9255550360094,21.44646959100893,13.512993798718345
57,260.81375120812356,260.81375120812356,[ 32  60  61 165 177   0   0],288.8475867153552,31.643436439335176,28.008183268374783
58,260.81375120812356,260.81375120812356,[ 32  60  61 165 177   0   0],273.13959906818303,22.6336438871352,16.08649866595816
59,260.81375120812356,260.81375120812356,[ 32  60  61 165 177   0   0],267.2887266711291,18.543636204256508,14.149429303186945
60,260.11956440771934,260.11956440771934,[ 32  61  61 165 177   0   0],265.5604816481455,17.868687568916222,7.607995980444114
61,260.11956440771934,260.11956440771934,[ 32  61  61 165 177   0   0],281.94613699052,32.48059906125974,31.807978329043408
62,257.4723041279278,257.4723041279278,[ 40  60  61 165 177   0   0],266.49209936024346,19.224034250030325,11.111606169281083
63,257.4723041279278,257.4723041279278,[ 40  60  61 165 177   0   0],264.68121630935656,16.79535450449452,14.357936744748484
64,256.71829065928625,256.71829065928625,[ 40  61  61 165 177   0   0],265.96321330142365,20.414146817826893,11.850834166518556
65,256.71829065928625,256.71829065928625,[ 40  61  61 165 177   0   0],266.10451920527413,21.801326297648586,12.18990199579139
66,256.71829065928625,256.71829065928625,[ 40  61  61 165 177   0   0],263.8205377354625,16.995600411205746,11.326186790055292
67,256.71829065928625,256.71829065928625,[ 40  61  61 165 177   0   0],262.4677509331271,17.766082502929432,8.571672461837364
68,256.71829065928625,256.71829065928625,[ 40  61  61 165 177   0   0],264.60717595737486,23.274153036434832,9.797182488273707
