generation,best_fitness,current_min_fitness,best_chromosome,diversity
0,31.64554361505801,31.64554361505801,"[39, 173, 180, 14, 21, 7, 5]",165.68490702150947
1,31.64554361505801,31.64554361505801,"[39, 173, 180, 14, 21, 7, 5]",185.8175507845577
2,31.64554361505801,31.64554361505801,"[39, 173, 180, 14, 21, 7, 5]",192.93665153284186
3,31.261840969985556,31.261840969985556,"[41, 194, 144, 6, 3, 1, 9]",199.258794715745
4,30.38855924437317,30.38855924437317,"[37, 237, 179, 175, 180, 7, 2]",192.02149261353233
5,30.38855924437317,30.38855924437317,"[37, 237, 179, 175, 180, 7, 2]",199.7944620040488
6,30.38855924437317,30.38855924437317,"[37, 237, 179, 175, 180, 7, 2]",199.58285906751837
7,28.843399401549696,28.843399401549696,"[51, 248, 220, 180, 173, 10, 10]",202.80976755348348
8,28.843399401549696,28.843399401549696,"[51, 248, 220, 180, 173, 10, 10]",210.07259351272913
9,28.843399401549696,28.843399401549696,"[51, 248, 220, 180, 173, 10, 10]",213.20692777865236
10,28.843399401549696,28.843399401549696,"[51, 248, 220, 180, 173, 10, 10]",200.3104843449958
11,28.843399401549696,28.843399401549696,"[51, 248, 220, 180, 173, 10, 10]",210.61641796426534
12,28.843399401549696,28.843399401549696,"[51, 248, 220, 180, 173, 10, 10]",209.9919859215714
13,24.73136928503194,24.73136928503194,"[59, 203, 246, 175, 180, 9, 10]",214.85270173657912
14,24.73136928503194,24.73136928503194,"[59, 203, 246, 175, 180, 9, 10]",213.86983455698896
15,24.73136928503194,24.73136928503194,"[59, 203, 246, 175, 180, 9, 10]",209.94082159789698
16,24.73136928503194,24.73136928503194,"[59, 203, 246, 175, 180, 9, 10]",212.15984197709426
17,24.73136928503194,24.73136928503194,"[59, 203, 246, 175, 180, 9, 10]",216.71801405690107
18,24.73136928503194,24.73136928503194,"[59, 203, 246, 175, 180, 9, 10]",206.82701460296127
19,24.73136928503194,24.73136928503194,"[59, 203, 246, 175, 180, 9, 10]",218.43575696112475
