generation,best_fitness,current_min_fitness,best_chromosome,avg_fitness,std_fitness,diversity
0,68.02912626400484,68.02912626400484,[ 36  59  58 101  38   0   9],77.72580731743189,5.006355671052874,106.05421052659528
1,60.09837267463361,60.09837267463361,[40 53 58  9 45  0  1],75.04130881654723,4.62570160082484,106.80047551370362
2,53.7934916119856,53.7934916119856,[ 56  49  54 179 143   0   0],74.45961484846511,5.41044964151275,106.67669077523472
3,53.7934916119856,53.7934916119856,[ 56  49  54 179 143   0   0],74.37562954405107,4.74359951738717,115.74660309032055
4,53.7934916119856,53.7934916119856,[ 56  49  54 179 143   0   0],73.23395931915086,5.402773635876659,117.00151875919406
5,53.7934916119856,53.7934916119856,[ 56  49  54 179 143   0   0],73.16029716376579,5.403698306033051,111.20060513871582
6,53.7934916119856,53.7934916119856,[ 56  49  54 179 143   0   0],72.73673354809038,5.801813781969015,111.1947394273166
7,53.7934916119856,53.7934916119856,[ 56  49  54 179 143   0   0],72.17172646683774,5.323245443865218,116.93751410068516
8,53.7934916119856,53.7934916119856,[ 56  49  54 179 143   0   0],72.27578748102364,5.582230682358239,110.59523197953662
9,53.7934916119856,53.7934916119856,[ 56  49  54 179 143   0   0],71.8031283893985,6.115002161588398,106.84784200668277
10,53.7934916119856,53.7934916119856,[ 56  49  54 179 143   0   0],71.44289839418562,5.872371624189265,112.8690642755463
11,53.7934916119856,53.7934916119856,[ 56  49  54 179 143   0   0],71.53707189096389,6.180759804743473,113.66843185471082
12,53.7934916119856,53.7934916119856,[ 56  49  54 179 143   0   0],70.22105510000267,7.367059197212104,123.41129823837262
13,50.881292291299815,50.881292291299815,[56 61 57 30  3  0  0],69.21608923677186,7.240018071887219,123.34756430909447
14,50.881292291299815,50.881292291299815,[56 61 57 30  3  0  0],68.86114677175937,6.927143500406859,115.99831045961552
15,50.881292291299815,50.881292291299815,[56 61 57 30  3  0  0],70.15452316334469,5.604507725932627,107.8044650475909
16,50.881292291299815,50.881292291299815,[56 61 57 30  3  0  0],70.41322480397312,5.697730101616982,110.00333747419637
17,50.881292291299815,50.881292291299815,[56 61 57 30  3  0  0],70.6853018211504,6.180197786531714,110.99956750205219
18,50.74764547223565,50.74764547223565,[ 30  61  61 179 178   0   0],70.09492658277719,6.663911118875563,113.7443464598063
19,50.74764547223565,50.74764547223565,[ 30  61  61 179 178   0   0],70.46619719968362,6.58089966599762,114.89574665656514
