generation,best_fitness,current_min_fitness,best_chromosome,avg_fitness,std_fitness,diversity
0,64.60262372458695,64.60262372458695,[38 42 35  7  6  0  1],77.84163632331828,4.945802152038751,104.70707214212942
1,64.60262372458695,64.60262372458695,[38 42 35  7  6  0  1],75.32658317863628,4.816113776574747,106.91098584840451
2,57.752983283653336,57.752983283653336,[57 60 61 63  5  1  0],73.96155018557063,4.980619747338704,108.21695135012483
3,57.62236022331565,57.62236022331565,[54 62 52  7 48  0  1],73.47530166261225,4.697617711861896,104.1926264776067
4,57.62236022331565,57.62236022331565,[54 62 52  7 48  0  1],73.52549137850872,4.628937869324785,110.45657022542382
5,57.62236022331565,57.62236022331565,[54 62 52  7 48  0  1],73.23720481471882,4.5481101823269565,108.98085529748866
6,55.98753695447965,55.98753695447965,[54 61 52  7  1  0  1],72.31305785455443,4.983533281479229,111.12978383759888
7,55.98753695447965,55.98753695447965,[54 61 52  7  1  0  1],73.05975940178396,5.194590123928273,115.8626890751167
8,55.98753695447965,55.98753695447965,[54 61 52  7  1  0  1],72.48997413210897,5.032881520089811,107.28613090581334
9,55.427799776424834,55.427799776424834,[57 61 52 45 48  0  0],71.96011517446233,6.139374435918481,115.32493707818638
10,54.58279975379705,54.58279975379705,[54 52 62 45  5  0  1],71.05942572673561,5.974346459472521,108.72991969376349
11,54.58279975379705,54.58279975379705,[54 52 62 45  5  0  1],70.60036445508119,5.030241200567373,108.31851533218374
12,54.58279975379705,54.58279975379705,[54 52 62 45  5  0  1],70.59729164926104,4.8645739463929045,114.97953071513138
13,54.58279975379705,54.58279975379705,[54 52 62 45  5  0  1],71.4715924790709,4.743569320594123,111.24776633230626
14,54.145943018769984,54.145943018769984,[21 61 62  7  1  0  0],70.54603991090066,5.559910334617939,107.44610057691082
15,54.015272554028506,54.015272554028506,[59 52 62 45  1  0  1],70.45421658331482,6.403532041023078,111.12556331287237
16,52.61218081907444,52.61218081907444,[57 61 62 38  1  0  1],70.0715012561767,6.00124264876984,103.92853049086405
17,52.61218081907444,52.61218081907444,[57 61 62 38  1  0  1],70.92361873885184,6.407184137639782,104.52473890232609
18,52.61218081907444,52.61218081907444,[57 61 62 38  1  0  1],69.8511118830749,7.205313385566326,106.96572142995574
19,52.61218081907444,52.61218081907444,[57 61 62 38  1  0  1],68.71647578723707,6.802752293648335,109.25137515032499
20,52.61218081907444,52.61218081907444,[57 61 62 38  1  0  1],68.33714152536847,7.23661809951143,105.34475966907047
21,52.61218081907444,52.61218081907444,[57 61 62 38  1  0  1],67.16672046349876,5.825647952769754,98.83665664343329
22,51.53597649123583,51.53597649123583,[57 58 52  7  8  0  0],67.12187804651839,6.104399412263246,101.01490735888477
23,51.53597649123583,51.53597649123583,[57 58 52  7  8  0  0],66.70600882629292,5.751704232792274,100.5438098033625
24,51.45456921664176,51.45456921664176,[57 58 62 45  1  0  0],67.68194459436128,6.145674683727895,101.82288598777714
25,51.45456921664176,51.45456921664176,[57 58 62 45  1  0  0],67.79449607781677,5.912656141011951,103.11207185252086
26,51.45456921664176,51.45456921664176,[57 58 62 45  1  0  0],68.01821591028576,5.942605631270229,102.95693916174207
27,51.45456921664176,51.45456921664176,[57 58 62 45  1  0  0],68.42605282260948,6.360645827011977,104.68507436894936
28,51.45456921664176,51.45456921664176,[57 58 62 45  1  0  0],68.6575657302999,5.682118247522595,101.71692728982798
29,51.45456921664176,51.45456921664176,[57 58 62 45  1  0  0],69.39458456871544,6.289639697038669,105.80473495263375
30,51.45456921664176,51.45456921664176,[57 58 62 45  1  0  0],67.880400004933,6.739096746597515,107.22736417131757
