generation,best_fitness,current_min_fitness,best_chromosome,avg_fitness,std_fitness,diversity
0,68.84302024188202,68.84302024188202,[38 62 55 73 58  8  9],78.86784228396567,4.7665819952763995,101.9465683449905
1,68.69779446347844,68.69779446347844,[ 26  61  60  39 130   5   0],76.693554338572,4.209373087855538,106.27874273723403
2,66.55076378763856,66.55076378763856,[34 62 59  2 58  1  9],75.57814443338181,4.707990308349229,106.62841763341969
3,66.55076378763856,66.55076378763856,[34 62 59  2 58  1  9],75.53195874743065,4.492615757583143,104.76003810180963
4,60.25242517884642,60.25242517884642,[ 58  41  62 144 119   1   0],73.90151039695847,4.576026588738929,107.21088486470569
5,60.25242517884642,60.25242517884642,[ 58  41  62 144 119   1   0],73.32353232105186,4.334571057799503,111.53264894155386
6,60.25242517884642,60.25242517884642,[ 58  41  62 144 119   1   0],73.1882830524508,3.924156924018146,100.64663306203262
7,60.25242517884642,60.25242517884642,[ 58  41  62 144 119   1   0],71.97764099990847,3.8395397304177785,100.63442384145618
8,60.25242517884642,60.25242517884642,[ 58  41  62 144 119   1   0],72.67330478286438,3.579901263535013,105.50975369855881
9,60.25242517884642,60.25242517884642,[ 58  41  62 144 119   1   0],71.70732904804744,3.5342920522056076,104.59639474432873
10,53.4981218887075,53.4981218887075,[ 58  62  60 164 130   1   0],71.05916991485786,4.029456879902076,110.01818216287562
11,53.4981218887075,53.4981218887075,[ 58  62  60 164 130   1   0],70.84001305700147,4.891890360642962,114.46853205948459
12,53.4981218887075,53.4981218887075,[ 58  62  60 164 130   1   0],71.15036057068305,4.612051067182162,107.73255208407726
13,53.4981218887075,53.4981218887075,[ 58  62  60 164 130   1   0],70.0363935474555,5.0637229649278,108.96400938070022
14,53.4981218887075,53.4981218887075,[ 58  62  60 164 130   1   0],70.27847024478413,4.700934260432163,110.28573158432707
15,53.4981218887075,53.4981218887075,[ 58  62  60 164 130   1   0],70.43256386191162,5.030639213814838,105.34265305520798
16,53.4981218887075,53.4981218887075,[ 58  62  60 164 130   1   0],70.5651400788096,4.896679042856143,111.01070015594547
17,53.4981218887075,53.4981218887075,[ 58  62  60 164 130   1   0],69.8255842790587,5.199118108749259,103.32514535639326
18,53.4981218887075,53.4981218887075,[ 58  62  60 164 130   1   0],70.26407211856484,5.4433222572810855,104.18390782675951
19,53.083715911263624,53.083715911263624,[ 58  62  61 164 134   1   0],70.18102613894243,6.03480802478161,113.08266400156857
20,52.34179586566454,52.34179586566454,[ 58  62  61 180 144   1   0],69.66552790331153,6.974908343471095,113.23662740816245
21,52.34179586566454,52.34179586566454,[ 58  62  61 180 144   1   0],71.2901812655472,6.54907340383799,113.56752539644559
22,52.34179586566454,52.34179586566454,[ 58  62  61 180 144   1   0],71.63176666107067,6.659836149150773,108.47871885805775
23,52.34179586566454,52.34179586566454,[ 58  62  61 180 144   1   0],70.64835017924183,6.2469455452038405,109.29823548388609
24,52.34179586566454,52.34179586566454,[ 58  62  61 180 144   1   0],70.52138378361981,5.849044367095681,106.86996727681516
25,52.34179586566454,52.34179586566454,[ 58  62  61 180 144   1   0],68.42577344543858,4.966073150118519,105.99875333038034
26,52.34179586566454,52.34179586566454,[ 58  62  61 180 144   1   0],69.92748713301297,5.204948522045027,116.9708287141585
27,52.34179586566454,52.34179586566454,[ 58  62  61 180 144   1   0],68.01331663177331,6.606559314367479,113.0522485446159
28,52.34179586566454,52.34179586566454,[ 58  62  61 180 144   1   0],68.414229591929,5.954066000655846,118.96774465674957
29,50.8548177434611,50.8548177434611,[58 57 61  2 31  0  0],68.71968995161409,6.557802657277806,114.45752462467499
30,50.8548177434611,50.8548177434611,[58 57 61  2 31  0  0],68.89186678192885,6.083088216674934,113.78559639074693
31,50.8548177434611,50.8548177434611,[58 57 61  2 31  0  0],69.09621713085482,6.1213896467038165,111.16604934372238
32,50.8548177434611,50.8548177434611,[58 57 61  2 31  0  0],68.27248057183091,6.079218767225959,111.66975461810604
33,49.86293973853546,49.86293973853546,[58 62 61  2 31  0  0],67.39053744134179,6.272660045497912,115.51941707276339
34,49.86293973853546,49.86293973853546,[58 62 61  2 31  0  0],67.77807429166528,4.687846724090686,103.66116878638464
35,49.86293973853546,49.86293973853546,[58 62 61  2 31  0  0],65.97266496893279,6.173377909495604,105.16120426700506
36,49.86293973853546,49.86293973853546,[58 62 61  2 31  0  0],67.19535494655061,6.489283790901109,105.51401881172677
37,49.86293973853546,49.86293973853546,[58 62 61  2 31  0  0],67.95334412941847,5.542137155714202,102.28451646603045
38,49.86293973853546,49.86293973853546,[58 62 61  2 31  0  0],66.9541373179367,6.539259819423602,107.55898943314935
39,49.86293973853546,49.86293973853546,[58 62 61  2 31  0  0],66.12512435858125,6.171656776542655,106.57253369413763
40,49.43207372901587,49.43207372901587,[58 62 61 17 12  0  0],63.878327861792094,6.917930117938927,103.5890673975383
41,49.23479194180723,49.23479194180723,[58 62 61  2 12  0  0],59.16307110541884,5.972106658274686,90.1063123880869
42,49.23479194180723,49.23479194180723,[58 62 61  2 12  0  0],56.19346491802442,6.291138904766074,77.19766473480007
43,49.23479194180723,49.23479194180723,[58 62 61  2 12  0  0],53.509809697871894,6.271028461879742,72.72359787042511
44,49.23479194180723,49.23479194180723,[58 62 61  2 12  0  0],52.23870098639667,6.404310230636147,48.86195597161446
45,49.23479194180723,49.23479194180723,[58 62 61  2 12  0  0],55.52868792761042,8.275569352725404,77.66551637910253
46,49.23479194180723,49.23479194180723,[58 62 61  2 12  0  0],52.46804869794774,6.308912438809038,47.18334835262248
47,49.23479194180723,49.23479194180723,[58 62 61  2 12  0  0],56.837176512503966,7.989802019972092,82.40576111796739
48,49.23479194180723,49.23479194180723,[58 62 61  2 12  0  0],52.4448176062002,5.683995817471034,50.61260673301742
49,48.312734796186746,48.312734796186746,[50 62 61  2 12  0  0],51.24670813380478,5.209519994985603,36.70781483432113
50,48.312734796186746,48.312734796186746,[50 62 61  2 12  0  0],55.22028589985883,8.654447666624206,78.25998545168824
51,48.312734796186746,48.312734796186746,[50 62 61  2 12  0  0],51.2251144051673,4.634990994426953,28.917029628518584
52,48.312734796186746,48.312734796186746,[50 62 61  2 12  0  0],54.73304843653548,7.160406199742809,50.438493187255425
53,48.312734796186746,48.312734796186746,[50 62 61  2 12  0  0],51.29870822983308,4.956944085783598,27.998048150252533
54,48.312734796186746,48.312734796186746,[50 62 61  2 12  0  0],50.673321707115356,4.58306621500308,19.782560942211376
55,48.312734796186746,48.312734796186746,[50 62 61  2 12  0  0],52.631749978851616,6.69189040088162,39.52107432609929
56,48.312734796186746,48.312734796186746,[50 62 61  2 12  0  0],50.51606235151903,4.214187884261304,24.160452369082094
57,48.312734796186746,48.312734796186746,[50 62 61  2 12  0  0],50.50478311376541,4.789840545053718,20.265005029458806
58,48.312734796186746,48.312734796186746,[50 62 61  2 12  0  0],50.30877277189202,5.131727106680013,18.880424173733044
59,48.312734796186746,48.312734796186746,[50 62 61  2 12  0  0],49.92060331519662,4.956018491949357,16.727337520038443
60,48.312734796186746,48.312734796186746,[50 62 61  2 12  0  0],49.89094410373128,5.414047259826025,7.796611009950394
61,48.28384127597206,48.28384127597206,[50 62 61  2 11  0  0],52.013552514245475,8.276819199436318,33.35975434237555
62,48.11808976757273,48.11808976757273,[50 62 62  2 12  0  0],49.86421386304902,5.474821902876646,8.666055750298456
63,48.11808976757273,48.11808976757273,[50 62 62  2 12  0  0],53.35378388843135,7.949649612440812,25.66582966707491
64,48.057276972205635,48.057276972205635,[45 62 62  2 12  0  0],49.40993323474674,4.061938976883316,8.300893819172899
65,48.057276972205635,48.057276972205635,[45 62 62  2 12  0  0],51.878823834786836,6.297699718512679,23.921605876080168
66,48.057276972205635,48.057276972205635,[45 62 62  2 12  0  0],50.1981467957329,5.655427468695263,16.712517713012588
67,48.057276972205635,48.057276972205635,[45 62 62  2 12  0  0],49.64411481439573,5.081984354567337,9.794489245273166
68,48.01331648228153,48.01331648228153,[45 62 62  2 11  0  0],49.251189307632565,4.587815170921536,9.653153013674407
69,48.01331648228153,48.01331648228153,[45 62 62  2 11  0  0],49.327393904733114,4.588898512184294,7.47078913800085
70,47.98711083726883,47.98711083726883,[48 62 62  2 11  0  0],49.428141571048194,4.8592423714426225,13.310945286855826
71,47.98711083726883,47.98711083726883,[48 62 62  2 11  0  0],49.355545294203345,4.878812334889307,13.810478658014517
72,47.98711083726883,47.98711083726883,[48 62 62  2 11  0  0],49.18758870332399,4.363926943873693,6.489498881816829
73,47.98711083726883,47.98711083726883,[48 62 62  2 11  0  0],49.36863801403443,4.934017785944593,7.171604778600003
74,47.98711083726883,47.98711083726883,[48 62 62  2 11  0  0],49.10721370789118,4.439180509553845,8.597316172150718
75,47.82469101616367,47.82469101616367,[45 62 62  2  6  0  0],48.99791206945028,4.363354746052043,9.061834844651111
76,47.82469101616367,47.82469101616367,[45 62 62  2  6  0  0],49.49480996401185,5.143318092499826,7.63849365658999
77,47.82469101616367,47.82469101616367,[45 62 62  2  6  0  0],49.04093478404121,3.915280896442959,12.66243229026343
78,47.82469101616367,47.82469101616367,[45 62 62  2  6  0  0],48.92937022771922,3.8105506399042244,11.17288812899537
79,47.81109605340184,47.81109605340184,[46 62 62  2  6  0  0],49.34898816336874,4.962387321682849,10.474701297248588
80,47.81109605340184,47.81109605340184,[46 62 62  2  6  0  0],49.20018407005256,4.978944538606305,15.089540033620539
81,47.81109605340184,47.81109605340184,[46 62 62  2  6  0  0],49.08290163230285,4.810054006911271,6.3710693073951035
82,47.81109605340184,47.81109605340184,[46 62 62  2  6  0  0],48.994207103503705,4.336892085947187,6.064401224987701
83,47.81109605340184,47.81109605340184,[46 62 62  2  6  0  0],48.859400069328856,4.307275298689135,3.91416432305158
84,47.81109605340184,47.81109605340184,[46 62 62  2  6  0  0],49.614272053034675,5.589726832326705,12.609834653062283
85,47.81109605340184,47.81109605340184,[46 62 62  2  6  0  0],48.99118441883225,4.417888088283666,10.466195957471896
86,47.81109605340184,47.81109605340184,[46 62 62  2  6  0  0],49.36330928344108,5.280323411733272,11.688095745534223
