generation,best_fitness,current_min_fitness,best_chromosome,diversity
0,41.903002756919264,41.903002756919264,"[44, 96, 57, 165, 122, 4, 0]",125.64228459107619
1,37.595505161593806,37.595505161593806,"[53, 96, 57, 165, 171, 3, 0]",139.2847361485761
2,32.088137533055175,32.088137533055175,"[32, 98, 120, 169, 178, 5, 0]",153.39823686257188
3,29.582881102043388,29.582881102043388,"[50, 98, 115, 165, 164, 8, 0]",161.25590345910956
4,29.582881102043388,29.582881102043388,"[50, 98, 115, 165, 164, 8, 0]",161.25278729173036
5,29.582881102043388,29.582881102043388,"[50, 98, 115, 165, 164, 8, 0]",157.72535620855805
6,28.748982120358985,28.748982120358985,"[50, 104, 115, 169, 164, 8, 0]",166.9114401206333
7,26.252388168691176,26.252388168691176,"[50, 119, 115, 2, 8, 8, 0]",169.08346386435537
8,26.252388168691176,26.252388168691176,"[50, 119, 115, 2, 8, 8, 0]",169.27554948123614
9,25.50900492253885,25.50900492253885,"[50, 122, 120, 4, 9, 8, 0]",158.54001893549975
10,25.27235497441083,25.27235497441083,"[53, 114, 115, 2, 8, 8, 0]",177.1548135045695
11,25.27235497441083,25.27235497441083,"[53, 114, 115, 2, 8, 8, 0]",181.31489863785544
12,25.27235497441083,25.27235497441083,"[53, 114, 115, 2, 8, 8, 0]",167.60688816947965
13,25.27235497441083,25.27235497441083,"[53, 114, 115, 2, 8, 8, 0]",179.3643534158174
14,25.27235497441083,25.27235497441083,"[53, 114, 115, 2, 8, 8, 0]",180.05764326132194
15,25.27235497441083,25.27235497441083,"[53, 114, 115, 2, 8, 8, 0]",169.3136492885289
16,25.27235497441083,25.27235497441083,"[53, 114, 115, 2, 8, 8, 0]",181.235572917832
17,25.27235497441083,25.27235497441083,"[53, 114, 115, 2, 8, 8, 0]",183.7699483928515
18,25.27235497441083,25.27235497441083,"[53, 114, 115, 2, 8, 8, 0]",177.58689874841548
19,24.526352048828993,24.526352048828993,"[52, 122, 119, 2, 9, 8, 0]",174.1320758096204
20,24.473877823556684,24.473877823556684,"[52, 122, 119, 2, 8, 8, 0]",186.88442499772208
21,24.473877823556684,24.473877823556684,"[52, 122, 119, 2, 8, 8, 0]",183.03982077346524
22,24.190820766539428,24.190820766539428,"[52, 122, 120, 178, 180, 8, 0]",183.3927916190322
23,24.190820766539428,24.190820766539428,"[52, 122, 120, 178, 180, 8, 0]",180.99909967553393
