generation,best_fitness,current_min_fitness,best_chromosome,diversity
0,318.56617650832345,318.56617650832345,"[46, 53, 53, 56, 48, 1, 0]",105.82961152844197
1,304.66939278778653,304.66939278778653,"[59, 33, 43, 104, 146, 0, 0]",105.37731295103185
2,304.66939278778653,304.66939278778653,"[59, 33, 43, 104, 146, 0, 0]",100.5555466408025
3,304.66939278778653,304.66939278778653,"[59, 33, 43, 104, 146, 0, 0]",102.6233405500505
4,302.91315086417154,302.91315086417154,"[50, 61, 40, 30, 77, 0, 0]",109.34679067744644
5,302.91315086417154,302.91315086417154,"[50, 61, 40, 30, 77, 0, 0]",111.15589029501936
6,295.7588105281364,295.7588105281364,"[59, 61, 34, 156, 109, 0, 0]",107.37406765977944
7,295.7588105281364,295.7588105281364,"[59, 61, 34, 156, 109, 0, 0]",112.06780041392206
8,289.85581802096465,289.85581802096465,"[29, 61, 52, 176, 150, 0, 0]",111.0633463277188
9,274.051170498816,274.051170498816,"[39, 52, 58, 161, 177, 0, 0]",102.7999693239552
10,274.051170498816,274.051170498816,"[39, 52, 58, 161, 177, 0, 0]",108.23417291902048
11,274.051170498816,274.051170498816,"[39, 52, 58, 161, 177, 0, 0]",113.17186040202193
12,242.78914571507622,242.78914571507622,"[33, 61, 58, 176, 177, 0, 0]",113.56410023129912
13,242.78914571507622,242.78914571507622,"[33, 61, 58, 176, 177, 0, 0]",104.90413983023933
14,242.78914571507622,242.78914571507622,"[33, 61, 58, 176, 177, 0, 0]",110.94766890926202
15,242.78914571507622,242.78914571507622,"[33, 61, 58, 176, 177, 0, 0]",119.67905343594293
16,242.78914571507622,242.78914571507622,"[33, 61, 58, 176, 177, 0, 0]",118.35440840448801
17,242.78914571507622,242.78914571507622,"[33, 61, 58, 176, 177, 0, 0]",118.44758269940169
18,242.78914571507622,242.78914571507622,"[33, 61, 58, 176, 177, 0, 0]",110.68943629311029
19,242.78914571507622,242.78914571507622,"[33, 61, 58, 176, 177, 0, 0]",113.11035120413176
20,242.78914571507622,242.78914571507622,"[33, 61, 58, 176, 177, 0, 0]",120.12011354598934
21,240.699045944902,240.699045944902,"[33, 61, 59, 176, 177, 0, 0]",117.08240351513265
22,240.699045944902,240.699045944902,"[33, 61, 59, 176, 177, 0, 0]",112.24422339574373
23,240.699045944902,240.699045944902,"[33, 61, 59, 176, 177, 0, 0]",114.16195699313788
24,240.699045944902,240.699045944902,"[33, 61, 59, 176, 177, 0, 0]",107.83791507367172
25,240.699045944902,240.699045944902,"[33, 61, 59, 176, 177, 0, 0]",110.46672452559316
26,240.699045944902,240.699045944902,"[33, 61, 59, 176, 177, 0, 0]",109.64732883895442
27,240.699045944902,240.699045944902,"[33, 61, 59, 176, 177, 0, 0]",115.9317816303869
28,240.699045944902,240.699045944902,"[33, 61, 59, 176, 177, 0, 0]",110.8185961032226
29,240.699045944902,240.699045944902,"[33, 61, 59, 176, 177, 0, 0]",116.87180260766787
30,240.699045944902,240.699045944902,"[33, 61, 59, 176, 177, 0, 0]",107.82608149845778
31,240.699045944902,240.699045944902,"[33, 61, 59, 176, 177, 0, 0]",114.38078870611268
32,240.699045944902,240.699045944902,"[33, 61, 59, 176, 177, 0, 0]",115.60629699570875
33,240.699045944902,240.699045944902,"[33, 61, 59, 176, 177, 0, 0]",115.14533363364448
34,240.699045944902,240.699045944902,"[33, 61, 59, 176, 177, 0, 0]",112.73943057627264
35,240.699045944902,240.699045944902,"[33, 61, 59, 176, 177, 0, 0]",112.62941422183266
36,240.699045944902,240.699045944902,"[33, 61, 59, 176, 177, 0, 0]",107.25285532925174
37,240.699045944902,240.699045944902,"[33, 61, 59, 176, 177, 0, 0]",110.64182496279504
38,240.699045944902,240.699045944902,"[33, 61, 59, 176, 177, 0, 0]",117.17544223775579
39,240.699045944902,240.699045944902,"[33, 61, 59, 176, 177, 0, 0]",104.25958561801994
40,240.699045944902,240.699045944902,"[33, 61, 59, 176, 177, 0, 0]",104.91528874295562
41,240.699045944902,240.699045944902,"[33, 61, 59, 176, 177, 0, 0]",111.0262753359346
42,240.699045944902,240.699045944902,"[33, 61, 59, 176, 177, 0, 0]",112.15396181014935
43,233.14075874783734,233.14075874783734,"[33, 61, 59, 1, 1, 0, 0]",98.72406850511999
44,233.14075874783734,233.14075874783734,"[33, 61, 59, 1, 1, 0, 0]",82.49813625018255
45,233.14075874783734,233.14075874783734,"[33, 61, 59, 1, 1, 0, 0]",58.49737083487939
46,233.14075874783734,233.14075874783734,"[33, 61, 59, 1, 1, 0, 0]",49.53427980459002
47,233.14075874783734,233.14075874783734,"[33, 61, 59, 1, 1, 0, 0]",105.43840126310522
48,233.14075874783734,233.14075874783734,"[33, 61, 59, 1, 1, 0, 0]",74.11412694518613
49,233.14075874783734,233.14075874783734,"[33, 61, 59, 1, 1, 0, 0]",72.31310920163573
50,227.80832516095046,227.80832516095046,"[39, 61, 59, 1, 1, 0, 0]",115.63509579388749
51,227.80832516095046,227.80832516095046,"[39, 61, 59, 1, 1, 0, 0]",139.53010871207547
52,227.80832516095046,227.80832516095046,"[39, 61, 59, 1, 1, 0, 0]",145.1992031648844
53,227.71940979697084,227.71940979697084,"[40, 61, 59, 1, 1, 0, 0]",114.1288019110142
54,227.71940979697084,227.71940979697084,"[40, 61, 59, 1, 1, 0, 0]",43.640839723084916
55,227.71940979697084,227.71940979697084,"[40, 61, 59, 1, 1, 0, 0]",17.35538046668251
56,227.71940979697084,227.71940979697084,"[40, 61, 59, 1, 1, 0, 0]",39.54252956199796
57,227.71940979697084,227.71940979697084,"[40, 61, 59, 1, 1, 0, 0]",16.495887883844738
58,227.71940979697084,227.71940979697084,"[40, 61, 59, 1, 1, 0, 0]",43.38735701700379
59,227.71940979697084,227.71940979697084,"[40, 61, 59, 1, 1, 0, 0]",14.061725144163015
60,227.71940979697084,227.71940979697084,"[40, 61, 59, 1, 1, 0, 0]",14.48240327930637
61,227.71940979697084,227.71940979697084,"[40, 61, 59, 1, 1, 0, 0]",10.17904337637452
62,227.71940979697084,227.71940979697084,"[40, 61, 59, 1, 1, 0, 0]",21.96431872924076
63,227.71940979697084,227.71940979697084,"[40, 61, 59, 1, 1, 0, 0]",14.794263410271407
64,227.71940979697084,227.71940979697084,"[40, 61, 59, 1, 1, 0, 0]",10.38410050854642
65,227.71940979697084,227.71940979697084,"[40, 61, 59, 1, 1, 0, 0]",12.535821176182953
66,227.71940979697084,227.71940979697084,"[40, 61, 59, 1, 1, 0, 0]",10.978451765160694
67,221.59510247665412,221.59510247665412,"[40, 61, 61, 1, 1, 0, 0]",5.987050340084043
68,221.59510247665412,221.59510247665412,"[40, 61, 61, 1, 1, 0, 0]",14.85970237620042
69,221.59510247665412,221.59510247665412,"[40, 61, 61, 1, 1, 0, 0]",13.861681874075572
70,221.59510247665412,221.59510247665412,"[40, 61, 61, 1, 1, 0, 0]",10.423377871771988
71,221.59510247665412,221.59510247665412,"[40, 61, 61, 1, 1, 0, 0]",7.583574164435254
72,221.59510247665412,221.59510247665412,"[40, 61, 61, 1, 1, 0, 0]",6.846605983090862
73,221.59510247665412,221.59510247665412,"[40, 61, 61, 1, 1, 0, 0]",6.878582782207652
74,221.59510247665412,221.59510247665412,"[40, 61, 61, 1, 1, 0, 0]",9.437277832064543
75,221.59510247665412,221.59510247665412,"[40, 61, 61, 1, 1, 0, 0]",7.252112479598076
76,221.59510247665412,221.59510247665412,"[40, 61, 61, 1, 1, 0, 0]",9.595441039092197
77,221.59510247665412,221.59510247665412,"[40, 61, 61, 1, 1, 0, 0]",7.595504381323629
78,221.59510247665412,221.59510247665412,"[40, 61, 61, 1, 1, 0, 0]",4.40293166886484
79,221.59510247665412,221.59510247665412,"[40, 61, 61, 1, 1, 0, 0]",12.314607452234618
80,221.59510247665412,221.59510247665412,"[40, 61, 61, 1, 1, 0, 0]",6.528627875497504
81,221.59510247665412,221.59510247665412,"[40, 61, 61, 1, 1, 0, 0]",10.560739388906564
82,221.59510247665412,221.59510247665412,"[40, 61, 61, 1, 1, 0, 0]",9.864230597514492
83,221.59510247665412,221.59510247665412,"[40, 61, 61, 1, 1, 0, 0]",5.0738232717791245
84,221.59510247665412,221.59510247665412,"[40, 61, 61, 1, 1, 0, 0]",6.056408504638158
85,221.59510247665412,221.59510247665412,"[40, 61, 61, 1, 1, 0, 0]",8.954807225811722
86,221.59510247665412,221.59510247665412,"[40, 61, 61, 1, 1, 0, 0]",9.79739109169227
87,221.59510247665412,221.59510247665412,"[40, 61, 61, 1, 1, 0, 0]",8.650150076341813
88,221.59510247665412,221.59510247665412,"[40, 61, 61, 1, 1, 0, 0]",8.772952496144239
89,221.59510247665412,221.59510247665412,"[40, 61, 61, 1, 1, 0, 0]",8.42461299609747
90,221.59510247665412,221.59510247665412,"[40, 61, 61, 1, 1, 0, 0]",4.830763600801342
91,221.59510247665412,221.59510247665412,"[40, 61, 61, 1, 1, 0, 0]",10.091605539532335
92,221.59510247665412,221.59510247665412,"[40, 61, 61, 1, 1, 0, 0]",3.845533284563795
93,221.59510247665412,221.59510247665412,"[40, 61, 61, 1, 1, 0, 0]",9.476367232338724
94,221.59510247665412,221.59510247665412,"[40, 61, 61, 1, 1, 0, 0]",10.092254137145344
95,221.59510247665412,221.59510247665412,"[40, 61, 61, 1, 1, 0, 0]",4.6973711735242585
96,221.59510247665412,221.59510247665412,"[40, 61, 61, 1, 1, 0, 0]",7.3512803466428105
97,221.59510247665412,221.59510247665412,"[40, 61, 61, 1, 1, 0, 0]",6.84368123105818
98,221.59510247665412,221.59510247665412,"[40, 61, 61, 1, 1, 0, 0]",6.444071894110404
99,221.59510247665412,221.59510247665412,"[40, 61, 61, 1, 1, 0, 0]",8.682438878835217
100,221.59510247665412,221.59510247665412,"[40, 61, 61, 1, 1, 0, 0]",4.07345801993565
