depth,height,width,yaw,pitch,roll,taper_width,taper_height,chromosome,fitness
60,60,60,0,0,103.03,0,0,"[60, 60, 60, 0, 0, 103.03, 0, 0]",107.13541336911489
60,60,60,0,0,104.82000000000001,0,0,"[60, 60, 60, 0, 0, 104.82000000000001, 0, 0]",107.08326039135866
60,60,60,0,0,106.61,0,0,"[60, 60, 60, 0, 0, 106.61, 0, 0]",107.03702223360312
60,60,60,0,0,108.4,0,0,"[60, 60, 60, 0, 0, 108.4, 0, 0]",107.12936443773961
60,60,60,0,0,110.19,0,0,"[60, 60, 60, 0, 0, 110.19, 0, 0]",107.1003786363276
60,60,60,0,0,111.98,0,0,"[60, 60, 60, 0, 0, 111.98, 0, 0]",107.09530818125133
60,60,60,0,0,113.77,0,0,"[60, 60, 60, 0, 0, 113.77, 0, 0]",107.08574781603255
60,60,60,0,0,115.56,0,0,"[60, 60, 60, 0, 0, 115.56, 0, 0]",107.14438611057585
60,60,60,0,0,117.35000000000001,0,0,"[60, 60, 60, 0, 0, 117.35000000000001, 0, 0]",107.07410225431062
60,60,60,0,0,119.14,0,0,"[60, 60, 60, 0, 0, 119.14, 0, 0]",107.099304688688
60,60,60,0,0,120.93,0,0,"[60, 60, 60, 0, 0, 120.93, 0, 0]",107.13402397888956
60,60,60,0,0,122.72,0,0,"[60, 60, 60, 0, 0, 122.72, 0, 0]",107.08276966668652
60,60,60,0,0,124.51,0,0,"[60, 60, 60, 0, 0, 124.51, 0, 0]",107.09939843004261
60,60,60,0,0,126.3,0,0,"[60, 60, 60, 0, 0, 126.3, 0, 0]",107.12348810733457
60,60,60,0,0,128.09,0,0,"[60, 60, 60, 0, 0, 128.09, 0, 0]",107.04015298247262
60,60,60,0,0,129.88,0,0,"[60, 60, 60, 0, 0, 129.88, 0, 0]",107.05667079084071
60,60,60,0,0,131.67000000000002,0,0,"[60, 60, 60, 0, 0, 131.67000000000002, 0, 0]",107.18076099240295
60,60,60,0,0,133.46,0,0,"[60, 60, 60, 0, 0, 133.46, 0, 0]",107.10819543274536
60,60,60,0,0,135.25,0,0,"[60, 60, 60, 0, 0, 135.25, 0, 0]",107.12023136460974
60,60,60,0,0,137.04,0,0,"[60, 60, 60, 0, 0, 137.04, 0, 0]",107.22115050054623
60,60,60,0,0,138.83,0,0,"[60, 60, 60, 0, 0, 138.83, 0, 0]",107.08396789334168
60,60,60,0,0,140.62,0,0,"[60, 60, 60, 0, 0, 140.62, 0, 0]",107.05927158015874
60,60,60,0,0,142.41,0,0,"[60, 60, 60, 0, 0, 142.41, 0, 0]",107.14656618108884
60,60,60,0,0,144.2,0,0,"[60, 60, 60, 0, 0, 144.2, 0, 0]",107.12498725089009
60,60,60,0,0,145.99,0,0,"[60, 60, 60, 0, 0, 145.99, 0, 0]",107.117944605525
60,60,60,0,0,147.78,0,0,"[60, 60, 60, 0, 0, 147.78, 0, 0]",107.07949776376627
60,60,60,0,0,149.57,0,0,"[60, 60, 60, 0, 0, 149.57, 0, 0]",107.12880573546758
60,60,60,0,0,151.36,0,0,"[60, 60, 60, 0, 0, 151.36, 0, 0]",107.10170730127746
60,60,60,0,0,153.15,0,0,"[60, 60, 60, 0, 0, 153.15, 0, 0]",107.06923049532577
60,60,60,0,0,154.94,0,0,"[60, 60, 60, 0, 0, 154.94, 0, 0]",107.14489634399371
60,60,60,0,0,156.73,0,0,"[60, 60, 60, 0, 0, 156.73, 0, 0]",107.08628046466963
60,60,60,0,0,158.52,0,0,"[60, 60, 60, 0, 0, 158.52, 0, 0]",107.1014514641781
60,60,60,0,0,160.31,0,0,"[60, 60, 60, 0, 0, 160.31, 0, 0]",107.04664954116868
60,60,60,0,0,162.1,0,0,"[60, 60, 60, 0, 0, 162.1, 0, 0]",107.10591853802157
60,60,60,0,0,163.89000000000001,0,0,"[60, 60, 60, 0, 0, 163.89000000000001, 0, 0]",107.03294054516381
60,60,60,0,0,165.68,0,0,"[60, 60, 60, 0, 0, 165.68, 0, 0]",107.06989886249626
60,60,60,0,0,167.47,0,0,"[60, 60, 60, 0, 0, 167.47, 0, 0]",107.12129746773914
60,60,60,0,0,169.26,0,0,"[60, 60, 60, 0, 0, 169.26, 0, 0]",107.09444674948716
60,60,60,0,0,171.05,0,0,"[60, 60, 60, 0, 0, 171.05, 0, 0]",107.00098352420588
60,60,60,0,0,172.84,0,0,"[60, 60, 60, 0, 0, 172.84, 0, 0]",107.03817213807918
60,60,60,0,0,174.63,0,0,"[60, 60, 60, 0, 0, 174.63, 0, 0]",107.06029488249234
60,60,60,0,0,176.42000000000002,0,0,"[60, 60, 60, 0, 0, 176.42000000000002, 0, 0]",107.09378826513418
60,60,60,0,0,178.21,0,0,"[60, 60, 60, 0, 0, 178.21, 0, 0]",107.12044365176126
