generation,best_fitness,current_min_fitness,best_chromosome,diversity
0,340.08796469660444,340.08796469660444,"[54, 60, 43, 121, 172, 3, 2]",105.11237605618632
1,339.6492697387251,339.6492697387251,"[54, 60, 55, 94, 172, 3, 3]",101.65184416633547
2,329.06265421825816,329.06265421825816,"[44, 41, 53, 149, 171, 1, 0]",110.35211718963446
3,320.68348465755815,320.68348465755815,"[59, 61, 62, 132, 128, 1, 0]",107.58188764528569
4,320.68348465755815,320.68348465755815,"[59, 61, 62, 132, 128, 1, 0]",113.17045987108149
5,320.68348465755815,320.68348465755815,"[59, 61, 62, 132, 128, 1, 0]",107.31039343550002
6,320.68348465755815,320.68348465755815,"[59, 61, 62, 132, 128, 1, 0]",106.12653005288382
7,320.68348465755815,320.68348465755815,"[59, 61, 62, 132, 128, 1, 0]",104.25945637051672
8,320.68348465755815,320.68348465755815,"[59, 61, 62, 132, 128, 1, 0]",103.67626310139919
9,320.68348465755815,320.68348465755815,"[59, 61, 62, 132, 128, 1, 0]",103.23210844074266
10,320.68348465755815,320.68348465755815,"[59, 61, 62, 132, 128, 1, 0]",103.7835864731716
11,320.68348465755815,320.68348465755815,"[59, 61, 62, 132, 128, 1, 0]",110.30342821322718
12,319.6895774670636,319.6895774670636,"[59, 61, 62, 37, 65, 1, 0]",111.10362043702949
13,316.6498885504321,316.6498885504321,"[59, 60, 59, 174, 128, 1, 0]",110.77124278400018
14,316.6498885504321,316.6498885504321,"[59, 60, 59, 174, 128, 1, 0]",105.23980002875446
15,316.3316265230515,316.3316265230515,"[59, 61, 59, 174, 128, 1, 0]",108.91923208964984
16,316.3316265230515,316.3316265230515,"[59, 61, 59, 174, 128, 1, 0]",110.789038703834
17,315.67048619473854,315.67048619473854,"[59, 61, 62, 174, 128, 1, 0]",100.08852389633816
18,315.67048619473854,315.67048619473854,"[59, 61, 62, 174, 128, 1, 0]",105.16081200631994
19,315.67048619473854,315.67048619473854,"[59, 61, 62, 174, 128, 1, 0]",99.37646205790115
20,315.67048619473854,315.67048619473854,"[59, 61, 62, 174, 128, 1, 0]",99.71996793994003
21,315.67048619473854,315.67048619473854,"[59, 61, 62, 174, 128, 1, 0]",101.80978654787617
22,315.67048619473854,315.67048619473854,"[59, 61, 62, 174, 128, 1, 0]",105.67329015662003
23,315.67048619473854,315.67048619473854,"[59, 61, 62, 174, 128, 1, 0]",98.61218162712981
24,315.67048619473854,315.67048619473854,"[59, 61, 62, 174, 128, 1, 0]",100.35985659172228
25,315.67048619473854,315.67048619473854,"[59, 61, 62, 174, 128, 1, 0]",102.98747029679208
26,315.67048619473854,315.67048619473854,"[59, 61, 62, 174, 128, 1, 0]",104.29755224121544
27,315.67048619473854,315.67048619473854,"[59, 61, 62, 174, 128, 1, 0]",105.08169719008565
28,315.67048619473854,315.67048619473854,"[59, 61, 62, 174, 128, 1, 0]",105.84658699405644
29,315.67048619473854,315.67048619473854,"[59, 61, 62, 174, 128, 1, 0]",107.94632535712901
30,315.67048619473854,315.67048619473854,"[59, 61, 62, 174, 128, 1, 0]",99.03824412207044
31,315.67048619473854,315.67048619473854,"[59, 61, 62, 174, 128, 1, 0]",111.12586395704582
32,315.67048619473854,315.67048619473854,"[59, 61, 62, 174, 128, 1, 0]",108.40522179312924
33,315.67048619473854,315.67048619473854,"[59, 61, 62, 174, 128, 1, 0]",105.4439943975973
34,315.67048619473854,315.67048619473854,"[59, 61, 62, 174, 128, 1, 0]",103.69928376281892
35,315.67048619473854,315.67048619473854,"[59, 61, 62, 174, 128, 1, 0]",101.16682314973613
36,315.67048619473854,315.67048619473854,"[59, 61, 62, 174, 128, 1, 0]",103.94414492837629
37,315.67048619473854,315.67048619473854,"[59, 61, 62, 174, 128, 1, 0]",108.79624036608617
38,315.67048619473854,315.67048619473854,"[59, 61, 62, 174, 128, 1, 0]",107.5740081410443
39,315.67048619473854,315.67048619473854,"[59, 61, 62, 174, 128, 1, 0]",110.14055883491322
40,315.67048619473854,315.67048619473854,"[59, 61, 62, 174, 128, 1, 0]",108.42812680859586
41,315.67048619473854,315.67048619473854,"[59, 61, 62, 174, 128, 1, 0]",109.80471664165266
42,315.67048619473854,315.67048619473854,"[59, 61, 62, 174, 128, 1, 0]",97.97582540309367
43,315.67048619473854,315.67048619473854,"[59, 61, 62, 174, 128, 1, 0]",84.64453187636236
44,315.67048619473854,315.67048619473854,"[59, 61, 62, 174, 128, 1, 0]",46.61636890478106
45,315.67048619473854,315.67048619473854,"[59, 61, 62, 174, 128, 1, 0]",91.56772254468092
46,315.67048619473854,315.67048619473854,"[59, 61, 62, 174, 128, 1, 0]",79.81467971627737
47,315.67048619473854,315.67048619473854,"[59, 61, 62, 174, 128, 1, 0]",44.490313795876446
48,315.67048619473854,315.67048619473854,"[59, 61, 62, 174, 128, 1, 0]",77.8264169907973
49,315.67048619473854,315.67048619473854,"[59, 61, 62, 174, 128, 1, 0]",41.040591119778135
