generation,best_fitness,current_min_fitness,best_chromosome,avg_fitness,std_fitness,diversity
0,69.01256608136549,69.01256608136549,[ 49  60  52  80 145   2   7],78.35308050890025,4.896625479057174,109.77866725042924
1,68.76916040899431,68.76916040899431,[39 52 60 24 48  2  6],75.93443823670043,4.049092860992388,102.67446468200319
2,68.76916040899431,68.76916040899431,[39 52 60 24 48  2  6],75.44354356335317,3.470310124466838,103.05513850794385
3,63.35013706018066,63.35013706018066,[53 55 54  4 41  0  2],74.46543825962924,4.074767265723194,106.19160157364082
4,59.60719092590334,59.60719092590334,[49 31 47  4 41  0  0],74.21644263227222,4.1033056465696065,106.68653703164584
5,59.60719092590334,59.60719092590334,[49 31 47  4 41  0  0],73.92999779891426,4.444144663335072,105.76591994879207
6,59.60719092590334,59.60719092590334,[49 31 47  4 41  0  0],73.35510742557963,4.321811985291009,111.75943888100767
7,59.60719092590334,59.60719092590334,[49 31 47  4 41  0  0],72.9130195205723,4.678365982454729,114.14674639304658
8,59.60719092590334,59.60719092590334,[49 31 47  4 41  0  0],72.60360161696218,3.843786899651717,108.21852209533053
9,59.414952209524266,59.414952209524266,[53 31 47  4 41  0  0],72.85144338972958,4.187063518353463,101.18170654941686
10,59.414952209524266,59.414952209524266,[53 31 47  4 41  0  0],73.30262656667605,4.146899930278433,99.47184814910094
11,58.12842057646036,58.12842057646036,[ 40  54  62 122 117   0   0],73.38811595921582,4.787115066421048,99.29581492944405
12,57.77466601538713,57.77466601538713,[28 45 47  4 15  0  0],72.6455407236634,3.8439428183945292,102.95066170635795
13,55.19162925601185,55.19162925601185,[ 36  54  62 122 178   0   0],72.4627549986404,5.0905723124798605,98.24749467292695
14,55.19162925601185,55.19162925601185,[ 36  54  62 122 178   0   0],71.22329323861523,5.785573786919187,102.94876663387521
15,55.19162925601185,55.19162925601185,[ 36  54  62 122 178   0   0],70.99501056402104,5.1237173242346365,101.66295118788653
16,55.19162925601185,55.19162925601185,[ 36  54  62 122 178   0   0],70.89365557441666,5.210312918840985,104.1651730298249
17,51.61056968706109,51.61056968706109,[53 59 62 44 15  0  0],70.83899452415733,5.464792855387772,101.25569557724958
18,51.61056968706109,51.61056968706109,[53 59 62 44 15  0  0],70.25287825051339,5.837697885983937,98.88857621455595
19,51.61056968706109,51.61056968706109,[53 59 62 44 15  0  0],70.40339339891433,5.923452805211702,94.85332383899708
20,51.61056968706109,51.61056968706109,[53 59 62 44 15  0  0],71.00510795997076,6.2609125148082745,100.09707525430206
21,51.61056968706109,51.61056968706109,[53 59 62 44 15  0  0],70.99047965445392,6.475674956293386,108.17586011284243
22,51.61056968706109,51.61056968706109,[53 59 62 44 15  0  0],70.98966326618618,6.086099619753643,106.37678428369071
23,51.61056968706109,51.61056968706109,[53 59 62 44 15  0  0],69.39408270396684,6.928111184321909,106.85115840178582
24,51.61056968706109,51.61056968706109,[53 59 62 44 15  0  0],68.41757043581474,7.489715996975151,108.94739813611866
25,50.316521225464776,50.316521225464776,[ 53  54  62 157 178   0   0],67.61002112494194,7.586845247041121,110.44630509049627
26,50.316521225464776,50.316521225464776,[ 53  54  62 157 178   0   0],68.34696750525694,5.994836982420635,107.83798482437227
27,50.316521225464776,50.316521225464776,[ 53  54  62 157 178   0   0],68.18185397360439,7.617106929734094,101.64767518194674
28,50.316521225464776,50.316521225464776,[ 53  54  62 157 178   0   0],68.33447556078364,6.729981679126256,97.69995264231403
29,50.316521225464776,50.316521225464776,[ 53  54  62 157 178   0   0],70.40951845461242,7.121474482879705,104.11373408114648
30,50.00985838079473,50.00985838079473,[53 59 62 25 15  0  0],69.4441214345976,7.615364053427149,108.48016663763936
31,49.43480565637805,49.43480565637805,[ 53  59  62 157 178   0   0],66.72417548644185,7.492870271830179,107.32541365063265
