generation,best_fitness,current_min_fitness,best_chromosome,avg_fitness,std_fitness,diversity
0,341.7449417068025,341.7449417068025,[ 46  59  55 102 114   7   2],351.8017154872208,4.577979989370411,101.73370100205757
1,341.16562915028106,341.16562915028106,[ 46  59  55 102 114   4   4],350.8618839982555,4.76983604858772,103.81560998761796
2,339.89416236840157,339.89416236840157,[59 60 34 72 58  2  1],348.996484978359,4.999024300474582,101.56299265834107
3,338.8874566090368,338.8874566090368,[ 59  60  47 177 174   6   1],348.64397670330385,4.6817022664428825,98.24464518793886
4,338.8874566090368,338.8874566090368,[ 59  60  47 177 174   6   1],348.1857536166219,4.826301755600078,104.14356983623493
5,337.1001270968088,337.1001270968088,[ 19  60  47 177 134   0   1],349.1616042044384,5.554380965349395,109.99620639783761
6,337.1001270968088,337.1001270968088,[ 19  60  47 177 134   0   1],349.7370932933867,5.016142371914926,113.51687950857341
7,329.59830042943383,329.59830042943383,[53 60 47 45  1  0  3],348.9333416852498,5.2151682912654405,114.87309076094543
8,329.59830042943383,329.59830042943383,[53 60 47 45  1  0  3],348.6593673169323,5.704268395193058,114.17099861279057
9,329.59830042943383,329.59830042943383,[53 60 47 45  1  0  3],349.23562033157145,5.704375182152081,108.02210990312425
10,329.59830042943383,329.59830042943383,[53 60 47 45  1  0  3],347.3142956296488,6.2576742316942315,107.31165957914621
11,329.59830042943383,329.59830042943383,[53 60 47 45  1  0  3],347.619769318524,6.327171631293862,105.20802692720767
12,317.24995675006477,317.24995675006477,[59 60 39 29 78  0  0],346.21244093051735,6.986189298320021,106.53473538261773
13,314.5741607174082,314.5741607174082,[53 60 57 45  1  0  0],345.5927155407051,7.721846655636969,109.59640285834546
14,314.5741607174082,314.5741607174082,[53 60 57 45  1  0  0],347.2679167318903,7.541880305884283,110.94048386198158
15,314.5741607174082,314.5741607174082,[53 60 57 45  1  0  0],346.30503951056943,7.0652777914856895,111.5038182032715
16,314.5741607174082,314.5741607174082,[53 60 57 45  1  0  0],345.3131580296087,6.179979709552589,109.03533627238633
17,314.5741607174082,314.5741607174082,[53 60 57 45  1  0  0],345.5432621461059,6.74888394815046,109.45232141442244
18,314.5741607174082,314.5741607174082,[53 60 57 45  1  0  0],344.8175412307019,6.116081421525998,107.38649708020166
19,310.9030306973868,310.9030306973868,[53 61 62 45 58  0  0],344.167539831068,7.42441989547823,112.91805788845976
20,310.9030306973868,310.9030306973868,[53 61 62 45 58  0  0],343.8417087506581,8.671962352163487,119.9450445377609
21,310.9030306973868,310.9030306973868,[53 61 62 45 58  0  0],345.9652686898428,6.398192681643263,111.74003865000616
22,310.9030306973868,310.9030306973868,[53 61 62 45 58  0  0],344.3461403890721,7.723022702529688,118.7107716581732
23,310.9030306973868,310.9030306973868,[53 61 62 45 58  0  0],343.42664420406845,7.779326301080008,116.15997508475026
24,310.9030306973868,310.9030306973868,[53 61 62 45 58  0  0],343.9570344510453,6.528295039761731,114.15236115095786
25,310.9030306973868,310.9030306973868,[53 61 62 45 58  0  0],342.15369422337966,8.081736687336145,111.32642859886565
26,310.9030306973868,310.9030306973868,[53 61 62 45 58  0  0],343.0361578711807,7.013989849343163,111.3768422009428
27,310.9030306973868,310.9030306973868,[53 61 62 45 58  0  0],342.39256036396233,7.920038940221631,114.07657766610996
28,310.9030306973868,310.9030306973868,[53 61 62 45 58  0  0],342.7678659921405,8.446392299819765,111.22762241946145
29,310.9030306973868,310.9030306973868,[53 61 62 45 58  0  0],343.0273862934181,8.03433451303122,113.92309592139905
30,310.9030306973868,310.9030306973868,[53 61 62 45 58  0  0],342.31615569545096,8.614198251885627,118.15433845015313
31,310.9030306973868,310.9030306973868,[53 61 62 45 58  0  0],344.4113715500517,8.735341575489468,114.75136804607074
32,310.9030306973868,310.9030306973868,[53 61 62 45 58  0  0],342.3950269019353,9.198741757323608,107.31854829605024
33,310.9030306973868,310.9030306973868,[53 61 62 45 58  0  0],341.3628861550351,9.108372023598337,113.756476535215
34,310.47973201676143,310.47973201676143,[59 61 62 72  1  0  0],339.82107390591847,10.401009661536364,113.07525389107646
35,310.47973201676143,310.47973201676143,[59 61 62 72  1  0  0],340.8266532018665,8.980981117260944,118.69941838918434
36,310.47973201676143,310.47973201676143,[59 61 62 72  1  0  0],341.98361677833236,8.713651149090692,118.58911191516424
37,310.47973201676143,310.47973201676143,[59 61 62 72  1  0  0],341.2526786209315,9.194795617121082,121.61595758785123
38,310.47973201676143,310.47973201676143,[59 61 62 72  1  0  0],340.8030043590966,10.528850344446962,121.09583239568214
39,310.47910706712634,310.47910706712634,[59 60 62 72  1  0  0],333.31331026590743,12.39167987245043,114.23418246148469
40,309.8323240784987,309.8323240784987,[ 59  61  57 177 114   0   0],325.0900030322007,10.873833836429535,98.2311387041731
41,309.8323240784987,309.8323240784987,[ 59  61  57 177 114   0   0],321.1812815819466,10.30702729477278,97.236345246691
42,309.8323240784987,309.8323240784987,[ 59  61  57 177 114   0   0],316.6968501496203,8.834970369996206,93.43932864347208
43,309.8323240784987,309.8323240784987,[ 59  61  57 177 114   0   0],315.7483108428634,9.628385510899001,92.67672862119538
44,309.8323240784987,309.8323240784987,[ 59  61  57 177 114   0   0],316.33495484680077,11.668129934353718,91.08589140899531
45,309.8323240784987,309.8323240784987,[ 59  61  57 177 114   0   0],315.8275495903175,11.135048700977356,71.35981498025019
46,309.8323240784987,309.8323240784987,[ 59  61  57 177 114   0   0],312.9464632399935,9.247800874061735,31.029585260389798
47,309.8323240784987,309.8323240784987,[ 59  61  57 177 114   0   0],324.0620776540647,15.838148546463975,77.21072371537775
48,309.8323240784987,309.8323240784987,[ 59  61  57 177 114   0   0],316.8100224976991,11.900081452671772,41.22295668125768
49,309.8323240784987,309.8323240784987,[ 59  61  57 177 114   0   0],312.28925659686445,7.8785926519331575,14.184766332836709
50,309.8323240784987,309.8323240784987,[ 59  61  57 177 114   0   0],318.5444538250331,12.514341849642166,47.77314690526845
51,308.99341632477655,308.99341632477655,[ 59  61  62 143 114   0   0],312.70443692596643,7.987310833347632,21.57441179433464
52,308.99341632477655,308.99341632477655,[ 59  61  62 143 114   0   0],317.5255416223555,10.828405077048687,51.2762131216383
53,308.99341632477655,308.99341632477655,[ 59  61  62 143 114   0   0],312.9373023213799,7.797438361081337,23.70388547385245
54,308.99341632477655,308.99341632477655,[ 59  61  62 143 114   0   0],316.9929171399295,10.593681095376352,39.52770793204635
55,308.99341632477655,308.99341632477655,[ 59  61  62 143 114   0   0],312.54697109626073,7.753964390755752,29.288020282588686
56,308.99341632477655,308.99341632477655,[ 59  61  62 143 114   0   0],311.50929971301224,6.7331339867018425,22.46998970162202
57,308.99341632477655,308.99341632477655,[ 59  61  62 143 114   0   0],311.5225189098521,7.1002138840415405,21.292073536299238
58,308.958082223728,308.958082223728,[ 59  61  62 143 115   0   0],310.98124477355856,6.626813872446527,12.618357230474173
59,308.958082223728,308.958082223728,[ 59  61  62 143 115   0   0],318.37934100477366,13.865259894987117,45.54105902141483
60,308.958082223728,308.958082223728,[ 59  61  62 143 115   0   0],311.96306590955226,8.453895704664468,16.095114435679257
61,308.958082223728,308.958082223728,[ 59  61  62 143 115   0   0],310.9228386198706,7.1708425911476885,6.767379306925104
