experiment,run,seed,use_dials,generations,pop_size,best_fitness,best_chromosome,run_time_minutes
GA_EDT_Ellipsoid,1,6282,True,50,100,238.7696909749688,"[40, 61, 59, 1, 6, 0, 0]",35.80512693325679
