generation,best_fitness,current_min_fitness,best_chromosome,diversity
0,38.835902096914865,38.835902096914865,"[54, 138, 199, 26, 12, 4, 5]",176.47829605101518
1,38.324187687652696,38.324187687652696,"[31, 248, 178, 155, 158, 0, 2]",189.87102888514247
2,38.324187687652696,38.324187687652696,"[31, 248, 178, 155, 158, 0, 2]",191.45903390320822
3,35.49955932553962,35.49955932553962,"[52, 187, 122, 179, 163, 6, 3]",195.7244949532536
4,35.49955932553962,35.49955932553962,"[52, 187, 122, 179, 163, 6, 3]",198.41537278678936
5,28.67550695778541,28.67550695778541,"[50, 130, 122, 179, 177, 2, 5]",197.53417929208052
6,28.67550695778541,28.67550695778541,"[50, 130, 122, 179, 177, 2, 5]",206.5579604121975
7,25.423984953332138,25.423984953332138,"[52, 130, 244, 179, 177, 7, 5]",201.13621053824903
8,25.423984953332138,25.423984953332138,"[52, 130, 244, 179, 177, 7, 5]",205.83251464200413
9,25.37818001278221,25.37818001278221,"[52, 130, 178, 179, 177, 5, 5]",210.2683439076835
10,25.37818001278221,25.37818001278221,"[52, 130, 178, 179, 177, 5, 5]",202.15866472908925
11,25.37818001278221,25.37818001278221,"[52, 130, 178, 179, 177, 5, 5]",204.94665740205534
12,25.37818001278221,25.37818001278221,"[52, 130, 178, 179, 177, 5, 5]",198.07742214528972
13,24.29424862867362,24.29424862867362,"[52, 243, 244, 179, 177, 6, 10]",199.34962702006058
14,24.29424862867362,24.29424862867362,"[52, 243, 244, 179, 177, 6, 10]",197.41885674484243
15,24.29424862867362,24.29424862867362,"[52, 243, 244, 179, 177, 6, 10]",196.72207641672088
16,24.29424862867362,24.29424862867362,"[52, 243, 244, 179, 177, 6, 10]",209.3902024533074
17,24.29424862867362,24.29424862867362,"[52, 243, 244, 179, 177, 6, 10]",211.3028330388653
18,24.29424862867362,24.29424862867362,"[52, 243, 244, 179, 177, 6, 10]",213.68961696060975
19,24.29424862867362,24.29424862867362,"[52, 243, 244, 179, 177, 6, 10]",202.0023728762135
20,24.29424862867362,24.29424862867362,"[52, 243, 244, 179, 177, 6, 10]",203.5250065065985
21,24.29424862867362,24.29424862867362,"[52, 243, 244, 179, 177, 6, 10]",207.8387040894676
22,24.29424862867362,24.29424862867362,"[52, 243, 244, 179, 177, 6, 10]",208.46167874131902
23,24.29424862867362,24.29424862867362,"[52, 243, 244, 179, 177, 6, 10]",206.70373601876784
24,24.29424862867362,24.29424862867362,"[52, 243, 244, 179, 177, 6, 10]",206.34081156182205
25,24.29424862867362,24.29424862867362,"[52, 243, 244, 179, 177, 6, 10]",207.2710831437362
26,24.29424862867362,24.29424862867362,"[52, 243, 244, 179, 177, 6, 10]",206.71792759607217
27,24.29424862867362,24.29424862867362,"[52, 243, 244, 179, 177, 6, 10]",213.60114926030832
28,24.29424862867362,24.29424862867362,"[52, 243, 244, 179, 177, 6, 10]",207.94656278917
29,24.148657835965594,24.148657835965594,"[52, 242, 244, 179, 177, 9, 9]",216.66598679652043
30,24.148657835965594,24.148657835965594,"[52, 242, 244, 179, 177, 9, 9]",208.87731604353232
31,24.148657835965594,24.148657835965594,"[52, 242, 244, 179, 177, 9, 9]",207.72957295545578
32,24.148657835965594,24.148657835965594,"[52, 242, 244, 179, 177, 9, 9]",211.04556969124476
33,24.148657835965594,24.148657835965594,"[52, 242, 244, 179, 177, 9, 9]",213.39957884566144
34,24.148657835965594,24.148657835965594,"[52, 242, 244, 179, 177, 9, 9]",224.8291159737619
35,24.148657835965594,24.148657835965594,"[52, 242, 244, 179, 177, 9, 9]",221.2519040276652
36,24.148657835965594,24.148657835965594,"[52, 242, 244, 179, 177, 9, 9]",216.66611385167286
37,24.148657835965594,24.148657835965594,"[52, 242, 244, 179, 177, 9, 9]",210.6683293643976
38,24.148657835965594,24.148657835965594,"[52, 242, 244, 179, 177, 9, 9]",220.31840827395524
39,24.148657835965594,24.148657835965594,"[52, 242, 244, 179, 177, 9, 9]",217.67968082299691
40,24.148657835965594,24.148657835965594,"[52, 242, 244, 179, 177, 9, 9]",215.23076243807844
41,24.148657835965594,24.148657835965594,"[52, 242, 244, 179, 177, 9, 9]",216.92369382973223
42,24.148657835965594,24.148657835965594,"[52, 242, 244, 179, 177, 9, 9]",180.5261932320687
43,24.148657835965594,24.148657835965594,"[52, 242, 244, 179, 177, 9, 9]",208.99254178245212
44,24.148657835965594,24.148657835965594,"[52, 242, 244, 179, 177, 9, 9]",176.3029454105086
45,24.148657835965594,24.148657835965594,"[52, 242, 244, 179, 177, 9, 9]",148.6665931325478
46,24.148657835965594,24.148657835965594,"[52, 242, 244, 179, 177, 9, 9]",140.50958054711296
47,24.107434995538743,24.107434995538743,"[52, 243, 244, 179, 177, 9, 9]",110.08231398238142
48,24.107434995538743,24.107434995538743,"[52, 243, 244, 179, 177, 9, 9]",93.17765358413881
49,24.107434995538743,24.107434995538743,"[52, 243, 244, 179, 177, 9, 9]",76.46691338989305
50,24.107434995538743,24.107434995538743,"[52, 243, 244, 179, 177, 9, 9]",43.29292209239153
51,24.107434995538743,24.107434995538743,"[52, 243, 244, 179, 177, 9, 9]",77.10711750725783
52,24.107434995538743,24.107434995538743,"[52, 243, 244, 179, 177, 9, 9]",49.136427444166635
53,24.107434995538743,24.107434995538743,"[52, 243, 244, 179, 177, 9, 9]",25.921954371923285
54,24.107434995538743,24.107434995538743,"[52, 243, 244, 179, 177, 9, 9]",59.19202544187644
55,24.107434995538743,24.107434995538743,"[52, 243, 244, 179, 177, 9, 9]",28.641567147918995
56,24.107434995538743,24.107434995538743,"[52, 243, 244, 179, 177, 9, 9]",19.738089845783787
57,24.107434995538743,24.107434995538743,"[52, 243, 244, 179, 177, 9, 9]",49.51329323802511
58,24.107434995538743,24.107434995538743,"[52, 243, 244, 179, 177, 9, 9]",26.56458580193258
59,24.107434995538743,24.107434995538743,"[52, 243, 244, 179, 177, 9, 9]",17.512287750448362
60,24.107434995538743,24.107434995538743,"[52, 243, 244, 179, 177, 9, 9]",15.626224313278302
61,23.9584510061473,23.9584510061473,"[52, 243, 248, 179, 177, 9, 9]",9.70413046505881
