generation,best_fitness,current_min_fitness,best_chromosome,avg_fitness,std_fitness,diversity
0,65.98306650360112,65.98306650360112,[42 52 56  1 59  0  5],78.39419175729807,4.562059989898994,100.65876354315789
1,65.98306650360112,65.98306650360112,[42 52 56  1 59  0  5],75.89515714892163,4.727737183191905,104.47478418769863
2,60.54749476539047,60.54749476539047,[ 42  47  52 146 105   0   0],75.25899259014196,4.987104299262171,113.11145559123591
3,53.69032587371166,53.69032587371166,[ 42  41  58 177 178   0   0],73.93320390018687,5.912966894857954,105.00460366326377
4,53.69032587371166,53.69032587371166,[ 42  41  58 177 178   0   0],73.4302892192867,5.038919377863461,114.65943018894652
5,53.69032587371166,53.69032587371166,[ 42  41  58 177 178   0   0],74.28219466052371,5.589566756655634,116.29557167624056
6,53.69032587371166,53.69032587371166,[ 42  41  58 177 178   0   0],73.05171921471143,6.001616920684155,108.63287073367637
7,49.73055548489831,49.73055548489831,[46 61 58 20  7  0  0],71.93950778837358,7.049408184320289,108.66214371816659
8,49.235905325849586,49.235905325849586,[51 61 57  5  7  0  0],72.14434419746449,6.7717572695851755,117.68125694523653
9,49.235905325849586,49.235905325849586,[51 61 57  5  7  0  0],70.77798155748692,6.456554819625007,114.09654477836308
10,49.235905325849586,49.235905325849586,[51 61 57  5  7  0  0],73.14585368745401,5.758385796670221,106.6983237376565
11,49.235905325849586,49.235905325849586,[51 61 57  5  7  0  0],70.5001375692601,6.883055096321527,107.27829877067586
12,49.235905325849586,49.235905325849586,[51 61 57  5  7  0  0],71.56261229644979,7.275091064032775,117.67922980504393
13,49.235905325849586,49.235905325849586,[51 61 57  5  7  0  0],69.92812663321051,8.132219563499836,120.20020781594135
14,49.235905325849586,49.235905325849586,[51 61 57  5  7  0  0],71.17891385326242,7.644215814205883,116.76544059819877
15,49.235905325849586,49.235905325849586,[51 61 57  5  7  0  0],71.69570176967908,7.553855500473011,117.38062298025606
16,49.235905325849586,49.235905325849586,[51 61 57  5  7  0  0],69.02140203627101,7.257168157488922,109.50611902815172
17,49.235905325849586,49.235905325849586,[51 61 57  5  7  0  0],67.81846518202649,7.523206357113307,113.53185089185867
18,49.235905325849586,49.235905325849586,[51 61 57  5  7  0  0],69.48951972540588,7.4629342745209755,114.92269223867238
19,49.20316494675764,49.20316494675764,[ 51  61  57 177 178   0   0],68.15308912346838,8.830485876534114,116.46209598643192
20,49.20316494675764,49.20316494675764,[ 51  61  57 177 178   0   0],69.68686477442954,6.578516390996546,111.43797735828309
21,49.20316494675764,49.20316494675764,[ 51  61  57 177 178   0   0],69.05765350455654,7.329577735398733,106.20830845000269
22,49.20316494675764,49.20316494675764,[ 51  61  57 177 178   0   0],68.11001515165657,7.84249986763527,111.35391471261688
23,49.20316494675764,49.20316494675764,[ 51  61  57 177 178   0   0],68.29027425172627,7.727539359517661,109.22894071662738
24,49.06851098592101,49.06851098592101,[ 44  61  57 177 178   0   0],68.0085612369931,8.039223965838257,115.71340731327963
25,49.06851098592101,49.06851098592101,[ 44  61  57 177 178   0   0],68.90098498787991,7.767028396024542,113.38915684042324
26,49.06851098592101,49.06851098592101,[ 44  61  57 177 178   0   0],67.23648481423375,8.035292594306657,116.64067665977123
27,49.06851098592101,49.06851098592101,[ 44  61  57 177 178   0   0],68.37386162797378,7.578932881805233,116.08464899883832
28,49.06851098592101,49.06851098592101,[ 44  61  57 177 178   0   0],66.79571659855328,7.427832471637752,120.89113905548527
29,49.06851098592101,49.06851098592101,[ 44  61  57 177 178   0   0],66.45563341097329,7.711146216456845,113.27388885590462
30,49.06851098592101,49.06851098592101,[ 44  61  57 177 178   0   0],67.11828096332505,7.040725846718968,104.94146947913093
31,49.06851098592101,49.06851098592101,[ 44  61  57 177 178   0   0],67.60914552110792,7.36862861598309,111.59217429858784
32,49.06851098592101,49.06851098592101,[ 44  61  57 177 178   0   0],66.86862404985577,7.786631714170397,115.71639414179472
33,49.06851098592101,49.06851098592101,[ 44  61  57 177 178   0   0],68.75839043106662,7.808130042203615,122.88945610693717
34,49.06851098592101,49.06851098592101,[ 44  61  57 177 178   0   0],69.5321938976943,7.150159017873178,115.95165678727975
35,49.06851098592101,49.06851098592101,[ 44  61  57 177 178   0   0],69.30720722014574,7.36558051237215,117.08163691755881
36,49.06851098592101,49.06851098592101,[ 44  61  57 177 178   0   0],68.3464360592356,7.623485432647773,106.98295370399782
37,49.06851098592101,49.06851098592101,[ 44  61  57 177 178   0   0],69.0905364394161,8.097713485207557,108.57625650315795
38,49.06851098592101,49.06851098592101,[ 44  61  57 177 178   0   0],67.00576471742075,8.504686653193856,111.82015295821348
39,49.06851098592101,49.06851098592101,[ 44  61  57 177 178   0   0],67.92746486362245,7.508454150048066,106.01070072186236
40,49.06851098592101,49.06851098592101,[ 44  61  57 177 178   0   0],63.063675306687486,6.517441321737196,103.82667299877949
