depth,height,width,yaw,pitch,roll,taper_width,taper_height,chromosome,fitness
60,60,108.88,0,0,0,0,0,"[60, 60, 108.88, 0, 0, 0, 0, 0]",102.54036455468774
60,60,110.12,0,0,0,0,0,"[60, 60, 110.12, 0, 0, 0, 0, 0]",102.3695783119123
60,60,111.36,0,0,0,0,0,"[60, 60, 111.36, 0, 0, 0, 0, 0]",102.3695783119123
60,60,112.6,0,0,0,0,0,"[60, 60, 112.6, 0, 0, 0, 0, 0]",102.20034362159332
60,60,113.84,0,0,0,0,0,"[60, 60, 113.84, 0, 0, 0, 0, 0]",102.20034362159332
60,60,115.08,0,0,0,0,0,"[60, 60, 115.08, 0, 0, 0, 0, 0]",102.03271836462058
60,60,116.32,0,0,0,0,0,"[60, 60, 116.32, 0, 0, 0, 0, 0]",101.86675965045833
60,60,117.56,0,0,0,0,0,"[60, 60, 117.56, 0, 0, 0, 0, 0]",101.86675965045833
60,60,118.8,0,0,0,0,0,"[60, 60, 118.8, 0, 0, 0, 0, 0]",101.70252391429345
60,60,120.03999999999999,0,0,0,0,0,"[60, 60, 120.03999999999999, 0, 0, 0, 0, 0]",101.54006691130795
60,60,121.28,0,0,0,0,0,"[60, 60, 121.28, 0, 0, 0, 0, 0]",101.54006691130795
60,60,122.52,0,0,0,0,0,"[60, 60, 122.52, 0, 0, 0, 0, 0]",101.37944362170151
60,60,123.76,0,0,0,0,0,"[60, 60, 123.76, 0, 0, 0, 0, 0]",101.37944362170151
