generation,best_fitness,current_min_fitness,best_chromosome,diversity
0,4294967478.498575,4294967478.498575,"[32, 219, 301, 166, 158, 3, 0]",560.9606519060959
1,4294967478.498575,4294967478.498575,"[32, 219, 301, 166, 158, 3, 0]",581.023232155429
2,4294967466.392904,4294967466.392904,"[43, 219, 490, 166, 149, 3, 0]",561.4459693346682
3,4294967439.218612,4294967439.218612,"[42, 638, 530, 5, 24, 9, 0]",570.5103257202167
4,4294967435.0761795,4294967435.0761795,"[47, 962, 242, 19, 20, 9, 0]",523.7495427339833
5,4294967435.0761795,4294967435.0761795,"[47, 962, 242, 19, 20, 9, 0]",549.0809654228161
6,4294967435.0761795,4294967435.0761795,"[47, 962, 242, 19, 20, 9, 0]",512.4129296581003
7,4294967435.0761795,4294967435.0761795,"[47, 962, 242, 19, 20, 9, 0]",474.2772438112123
8,4294967408.167822,4294967408.167822,"[43, 219, 530, 5, 9, 9, 0]",499.1092686119877
9,4294967401.713749,4294967401.713749,"[43, 263, 968, 5, 9, 9, 0]",475.28782369522753
10,4294967401.713749,4294967401.713749,"[43, 263, 968, 5, 9, 9, 0]",456.0076247076344
11,4294967401.713749,4294967401.713749,"[43, 263, 968, 5, 9, 9, 0]",475.1238110877064
12,4294967401.713749,4294967401.713749,"[43, 263, 968, 5, 9, 9, 0]",480.0384815311942
13,4294967401.713749,4294967401.713749,"[43, 263, 968, 5, 9, 9, 0]",501.0250514245842
14,4294967400.858434,4294967400.858434,"[43, 263, 968, 3, 9, 9, 0]",485.2867477233595
15,4294967398.198874,4294967398.198874,"[43, 514, 306, 3, 9, 9, 0]",486.9505371799639
16,4294967398.198874,4294967398.198874,"[43, 514, 306, 3, 9, 9, 0]",509.19948036234223
17,4294967398.198874,4294967398.198874,"[43, 514, 306, 3, 9, 9, 0]",453.71713315389314
18,4294967398.198874,4294967398.198874,"[43, 514, 306, 3, 9, 9, 0]",478.59354333788673
19,4294967398.198874,4294967398.198874,"[43, 514, 306, 3, 9, 9, 0]",471.03378618628125
20,4294967398.198874,4294967398.198874,"[43, 514, 306, 3, 9, 9, 0]",490.3515245078956
21,4294967397.616009,4294967397.616009,"[43, 514, 306, 0, 9, 9, 0]",502.85761791693966
22,4294967397.452434,4294967397.452434,"[42, 803, 399, 3, 9, 9, 0]",491.3056264854168
23,4294967397.452434,4294967397.452434,"[42, 803, 399, 3, 9, 9, 0]",489.80536344655667
24,4294967397.452434,4294967397.452434,"[42, 803, 399, 3, 9, 9, 0]",466.0910142899547
25,4294967397.452434,4294967397.452434,"[42, 803, 399, 3, 9, 9, 0]",445.0891251303692
26,4294967397.338333,4294967397.338333,"[42, 869, 399, 3, 9, 9, 0]",447.85708097476754
27,4294967397.338333,4294967397.338333,"[42, 869, 399, 3, 9, 9, 0]",446.1335690082065
28,4294967397.338333,4294967397.338333,"[42, 869, 399, 3, 9, 9, 0]",405.4087719564217
29,4294967397.338333,4294967397.338333,"[42, 869, 399, 3, 9, 9, 0]",354.7467893581641
30,4294967397.338333,4294967397.338333,"[42, 869, 399, 3, 9, 9, 0]",362.20078454944877
31,4294967397.338333,4294967397.338333,"[42, 869, 399, 3, 9, 9, 0]",366.92661055969546
32,4294967397.338333,4294967397.338333,"[42, 869, 399, 3, 9, 9, 0]",308.42512119555295
33,4294967397.338333,4294967397.338333,"[42, 869, 399, 3, 9, 9, 0]",191.21618387145784
34,4294967397.338333,4294967397.338333,"[42, 869, 399, 3, 9, 9, 0]",67.7472265456913
35,4294967397.338333,4294967397.338333,"[42, 869, 399, 3, 9, 9, 0]",145.33287455211337
36,4294967397.338333,4294967397.338333,"[42, 869, 399, 3, 9, 9, 0]",278.1331937923539
37,4294967397.198613,4294967397.198613,"[42, 992, 399, 3, 9, 9, 0]",221.80583495431063
38,4294967397.198613,4294967397.198613,"[42, 992, 399, 3, 9, 9, 0]",74.69678634624968
39,4294967397.198613,4294967397.198613,"[42, 992, 399, 3, 9, 9, 0]",148.0594295634546
40,4294967397.198613,4294967397.198613,"[42, 992, 399, 3, 9, 9, 0]",112.84740299565128
41,4294967397.198613,4294967397.198613,"[42, 992, 399, 3, 9, 9, 0]",100.37187895431627
42,4294967397.198613,4294967397.198613,"[42, 992, 399, 3, 9, 9, 0]",53.26851019345479
43,4294967397.198613,4294967397.198613,"[42, 992, 399, 3, 9, 9, 0]",116.99152489994343
44,4294967397.198613,4294967397.198613,"[42, 992, 399, 3, 9, 9, 0]",77.23445496060612
45,4294967397.198613,4294967397.198613,"[42, 992, 399, 3, 9, 9, 0]",63.37585596604842
46,4294967397.198613,4294967397.198613,"[42, 992, 399, 3, 9, 9, 0]",32.929905948445494
47,4294967397.198613,4294967397.198613,"[42, 992, 399, 3, 9, 9, 0]",105.44279184117238
48,4294967397.198613,4294967397.198613,"[42, 992, 399, 3, 9, 9, 0]",30.50170528726827
49,4294967397.198613,4294967397.198613,"[42, 992, 399, 3, 9, 9, 0]",85.64116740893483
50,4294967397.198613,4294967397.198613,"[42, 992, 399, 3, 9, 9, 0]",28.906652383422674
51,4294967397.198613,4294967397.198613,"[42, 992, 399, 3, 9, 9, 0]",79.69510342976358
52,4294967397.198613,4294967397.198613,"[42, 992, 399, 3, 9, 9, 0]",25.110915565774093
53,4294967397.198613,4294967397.198613,"[42, 992, 399, 3, 9, 9, 0]",156.810983783907
54,4294967397.198613,4294967397.198613,"[42, 992, 399, 3, 9, 9, 0]",60.216640606809754
55,4294967397.198613,4294967397.198613,"[42, 992, 399, 3, 9, 9, 0]",51.32282926865693
56,4294967397.198613,4294967397.198613,"[42, 992, 399, 3, 9, 9, 0]",16.056903950244592
57,4294967397.198613,4294967397.198613,"[42, 992, 399, 3, 9, 9, 0]",68.74135696836487
58,4294967397.198613,4294967397.198613,"[42, 992, 399, 3, 9, 9, 0]",30.838173631581743
59,4294967397.198613,4294967397.198613,"[42, 992, 399, 3, 9, 9, 0]",11.503635677222611
60,4294967397.198613,4294967397.198613,"[42, 992, 399, 3, 9, 9, 0]",79.35284670842007
61,4294967397.198613,4294967397.198613,"[42, 992, 399, 3, 9, 9, 0]",27.676896964465087
62,4294967397.198613,4294967397.198613,"[42, 992, 399, 3, 9, 9, 0]",16.798735633988915
63,4294967397.198613,4294967397.198613,"[42, 992, 399, 3, 9, 9, 0]",43.376643585521926
64,4294967397.198613,4294967397.198613,"[42, 992, 399, 3, 9, 9, 0]",20.139487083524184
