generation,best_fitness,current_min_fitness,best_chromosome,avg_fitness,std_fitness,diversity
0,63.83412193161741,63.83412193161741,[ 51  56  56 115  79   1   0],77.75340348284409,4.826973977310131,101.44363208042716
1,63.83412193161741,63.83412193161741,[ 51  56  56 115  79   1   0],76.0756549221511,4.598428708787934,107.46101948464275
2,63.83412193161741,63.83412193161741,[ 51  56  56 115  79   1   0],74.63432198955566,3.9584303420516314,105.30711342502333
3,59.994238083084255,59.994238083084255,[54 56 56 39 67  1  0],74.7595365881296,4.719484917510367,104.61237637564324
4,59.994238083084255,59.994238083084255,[54 56 56 39 67  1  0],74.92630440268591,4.881091698960204,108.5843261265786
5,57.507153519707245,57.507153519707245,[54 56 56  9 67  1  0],74.64384415670096,5.6631984346642215,113.18384199894062
6,57.507153519707245,57.507153519707245,[54 56 56  9 67  1  0],73.49020955624046,4.680362223058577,122.35602392148401
7,57.507153519707245,57.507153519707245,[54 56 56  9 67  1  0],73.57828891739915,5.3209241640775655,115.58000228081318
8,56.56776323029641,56.56776323029641,[ 41  57  54 115 162   0   0],72.37064867041852,5.040082100275718,106.43244774842586
9,54.55043302641889,54.55043302641889,[54 56 58  9 67  0  0],73.45685569227385,4.924411829963214,108.74274447916979
10,54.55043302641889,54.55043302641889,[54 56 58  9 67  0  0],72.26735684074478,5.524943729804233,102.93472828777826
11,50.03524040573967,50.03524040573967,[ 41  57  61 179 162   0   0],72.6409783279278,6.366550662687168,105.90950437531602
12,50.03524040573967,50.03524040573967,[ 41  57  61 179 162   0   0],71.50447027820887,6.238803566168709,108.43436755561758
13,50.03524040573967,50.03524040573967,[ 41  57  61 179 162   0   0],72.14710896406827,5.34284870148566,109.97391355566972
14,50.03524040573967,50.03524040573967,[ 41  57  61 179 162   0   0],73.37062135477568,5.525808634027807,114.3273862006583
15,50.03524040573967,50.03524040573967,[ 41  57  61 179 162   0   0],71.39859629371334,6.584423510265691,117.26402967015252
16,50.03524040573967,50.03524040573967,[ 41  57  61 179 162   0   0],70.65138046381378,5.75358703551085,109.39038999455356
17,50.03524040573967,50.03524040573967,[ 41  57  61 179 162   0   0],71.20092407936716,6.094258916260373,113.33302990091367
18,50.03524040573967,50.03524040573967,[ 41  57  61 179 162   0   0],70.86493230590757,6.318911481379316,96.26412372370946
19,50.03524040573967,50.03524040573967,[ 41  57  61 179 162   0   0],70.79307638431362,6.714582084721491,104.63612857627467
20,50.03524040573967,50.03524040573967,[ 41  57  61 179 162   0   0],70.83632152299006,7.179680937077289,110.221617739479
21,50.03524040573967,50.03524040573967,[ 41  57  61 179 162   0   0],71.17473562904568,7.140892747714533,113.5112099684024
