depth,height,width,yaw,pitch,roll,taper_width,taper_height,chromosome,fitness
60,60,60,103.03,0,0,0,0,"[60, 60, 60, 103.03, 0, 0, 0, 0]",116.31428532927836
60,60,60,104.82000000000001,0,0,0,0,"[60, 60, 60, 104.82000000000001, 0, 0, 0, 0]",116.61984932510528
60,60,60,106.61,0,0,0,0,"[60, 60, 60, 106.61, 0, 0, 0, 0]",116.82378469889959
60,60,60,108.4,0,0,0,0,"[60, 60, 60, 108.4, 0, 0, 0, 0]",117.0259503140561
60,60,60,110.19,0,0,0,0,"[60, 60, 60, 110.19, 0, 0, 0, 0]",117.23181464212112
60,60,60,111.98,0,0,0,0,"[60, 60, 60, 111.98, 0, 0, 0, 0]",117.37852696313314
60,60,60,113.77,0,0,0,0,"[60, 60, 60, 113.77, 0, 0, 0, 0]",117.5056862976974
60,60,60,115.56,0,0,0,0,"[60, 60, 60, 115.56, 0, 0, 0, 0]",117.6206981576955
60,60,60,117.35000000000001,0,0,0,0,"[60, 60, 60, 117.35000000000001, 0, 0, 0, 0]",117.82132440673232
60,60,60,119.14,0,0,0,0,"[60, 60, 60, 119.14, 0, 0, 0, 0]",117.9843953510992
60,60,60,120.93,0,0,0,0,"[60, 60, 60, 120.93, 0, 0, 0, 0]",118.05551693090453
60,60,60,122.72,0,0,0,0,"[60, 60, 60, 122.72, 0, 0, 0, 0]",118.22514484615735
60,60,60,124.51,0,0,0,0,"[60, 60, 60, 124.51, 0, 0, 0, 0]",118.28202354219985
60,60,60,126.3,0,0,0,0,"[60, 60, 60, 126.3, 0, 0, 0, 0]",118.33277822076289
60,60,60,128.09,0,0,0,0,"[60, 60, 60, 128.09, 0, 0, 0, 0]",118.50343508470407
60,60,60,129.88,0,0,0,0,"[60, 60, 60, 129.88, 0, 0, 0, 0]",118.63824722502673
60,60,60,131.67000000000002,0,0,0,0,"[60, 60, 60, 131.67000000000002, 0, 0, 0, 0]",118.68103364866082
60,60,60,133.46,0,0,0,0,"[60, 60, 60, 133.46, 0, 0, 0, 0]",118.8137605931556
60,60,60,135.25,0,0,0,0,"[60, 60, 60, 135.25, 0, 0, 0, 0]",118.97225609900087
60,60,60,137.04,0,0,0,0,"[60, 60, 60, 137.04, 0, 0, 0, 0]",119.00333144426426
60,60,60,138.83,0,0,0,0,"[60, 60, 60, 138.83, 0, 0, 0, 0]",119.12736767286066
60,60,60,140.62,0,0,0,0,"[60, 60, 60, 140.62, 0, 0, 0, 0]",119.24944176392995
60,60,60,142.41,0,0,0,0,"[60, 60, 60, 142.41, 0, 0, 0, 0]",119.30116689081692
60,60,60,144.2,0,0,0,0,"[60, 60, 60, 144.2, 0, 0, 0, 0]",119.44542527522619
60,60,60,145.99,0,0,0,0,"[60, 60, 60, 145.99, 0, 0, 0, 0]",119.56112731307091
60,60,60,147.78,0,0,0,0,"[60, 60, 60, 147.78, 0, 0, 0, 0]",119.67642199460457
60,60,60,149.57,0,0,0,0,"[60, 60, 60, 149.57, 0, 0, 0, 0]",119.81024650404987
60,60,60,151.36,0,0,0,0,"[60, 60, 60, 151.36, 0, 0, 0, 0]",119.84831757153682
