generation,best_fitness,current_min_fitness,best_chromosome,avg_fitness,std_fitness,diversity
0,65.55026966043154,65.55026966043154,[ 44  58  50 136 145   1   2],78.71155915470398,5.324853519452028,104.75178282480333
1,65.55026966043154,65.55026966043154,[ 44  58  50 136 145   1   2],75.27568662752503,4.600687996128466,107.82013469423238
2,65.55026966043154,65.55026966043154,[ 44  58  50 136 145   1   2],74.64806551945983,4.861007949205882,105.63932961356454
3,65.55026966043154,65.55026966043154,[ 44  58  50 136 145   1   2],74.87520553638589,5.181023851708213,114.06938132671077
4,65.55026966043154,65.55026966043154,[ 44  58  50 136 145   1   2],73.88051269696567,4.042998704820005,114.81603358179312
5,65.55026966043154,65.55026966043154,[ 44  58  50 136 145   1   2],73.64928992296835,4.423824722570353,107.28846047057215
6,65.55026966043154,65.55026966043154,[ 44  58  50 136 145   1   2],74.42997722569427,4.637664796299369,109.78678443080939
7,64.65213095887269,64.65213095887269,[48 58 60  1 75  1  2],74.14450358829048,5.013203555946314,113.3632380725957
8,63.2083427916544,63.2083427916544,[48 61 60  1  3  3  0],74.12596472042452,5.33309731875103,118.99490906434228
9,61.31715120521089,61.31715120521089,[ 57  44  62 110 125   1   0],75.12664604206495,5.5461826028245955,125.901105503369
10,61.31715120521089,61.31715120521089,[ 57  44  62 110 125   1   0],72.90974461799622,5.295101369257098,122.00415579319906
11,60.960886403447056,60.960886403447056,[ 57  26  62 172 157   1   0],72.76275568763863,5.290938349416759,122.03146470075963
12,60.960886403447056,60.960886403447056,[ 57  26  62 172 157   1   0],71.54203595406503,4.276102742376422,110.80089781090965
13,60.960886403447056,60.960886403447056,[ 57  26  62 172 157   1   0],71.42829874105527,4.512811287805016,108.75999387211192
14,60.960886403447056,60.960886403447056,[ 57  26  62 172 157   1   0],71.57395242499123,4.245242764106575,109.58876835330399
15,60.960886403447056,60.960886403447056,[ 57  26  62 172 157   1   0],71.4858881049923,4.282516468634999,114.15608756309292
16,60.960886403447056,60.960886403447056,[ 57  26  62 172 157   1   0],71.47169653636583,4.209174565892752,109.8895581990614
17,60.960886403447056,60.960886403447056,[ 57  26  62 172 157   1   0],71.29416361561229,3.6806688146465336,102.52935036274806
18,60.960886403447056,60.960886403447056,[ 57  26  62 172 157   1   0],71.04509535253233,3.965068311326569,106.83649896658157
19,58.834839788671985,58.834839788671985,[48 59 41  1  3  1  0],72.0144701320576,4.485783965553213,103.883450556908
20,58.834839788671985,58.834839788671985,[48 59 41  1  3  1  0],72.59073892280152,4.739945911452912,108.8412183789796
21,58.834839788671985,58.834839788671985,[48 59 41  1  3  1  0],72.40647353798006,4.660224758284623,108.27739359728265
22,53.446202870188046,53.446202870188046,[ 57  59  62 172 157   1   0],71.30317536658644,5.105787509678977,107.14201779807313
23,53.446202870188046,53.446202870188046,[ 57  59  62 172 157   1   0],69.79609019847032,5.090139659818146,101.95187503624906
24,53.446202870188046,53.446202870188046,[ 57  59  62 172 157   1   0],70.21985110693707,5.904634654230905,111.9589118132857
25,53.446202870188046,53.446202870188046,[ 57  59  62 172 157   1   0],70.55591779520331,6.296222163342023,113.69296941461803
26,52.406622594535065,52.406622594535065,[ 56  59  62 129 157   0   0],70.79822871583319,5.169764881844251,102.94673735426242
27,52.406622594535065,52.406622594535065,[ 56  59  62 129 157   0   0],69.54909107466699,5.459440890214875,107.8020169293042
28,52.406622594535065,52.406622594535065,[ 56  59  62 129 157   0   0],70.30460822755391,5.065292742248237,115.07727051841405
29,52.406622594535065,52.406622594535065,[ 56  59  62 129 157   0   0],70.78709773682534,6.01316041270188,112.82119478343031
30,52.406622594535065,52.406622594535065,[ 56  59  62 129 157   0   0],71.45719559681527,5.270510449960963,110.08781067078851
31,52.406622594535065,52.406622594535065,[ 56  59  62 129 157   0   0],70.84225902876628,5.69861201392644,109.02383435769303
32,49.724173433513315,49.724173433513315,[ 57  59  62 172 157   0   0],70.28294759102866,7.253149893599398,116.60453704966491
33,49.724173433513315,49.724173433513315,[ 57  59  62 172 157   0   0],68.59729490475395,6.721412511082251,105.66163097797296
34,48.41286337382688,48.41286337382688,[46 59 62  2  3  0  0],68.75765662457964,6.976468160745404,107.52651792430926
35,48.41286337382688,48.41286337382688,[46 59 62  2  3  0  0],69.30008386208584,6.628346670604788,100.77783084123617
36,48.41286337382688,48.41286337382688,[46 59 62  2  3  0  0],70.29593616522514,7.082494950818401,106.39064182711164
37,48.41286337382688,48.41286337382688,[46 59 62  2  3  0  0],67.7946934258557,7.805516399992902,99.66414578645585
38,48.41286337382688,48.41286337382688,[46 59 62  2  3  0  0],68.93680166866456,6.839403922257915,103.80826855487024
39,48.41286337382688,48.41286337382688,[46 59 62  2  3  0  0],68.02928049253798,6.774588294717042,104.65730657158139
40,48.41286337382688,48.41286337382688,[46 59 62  2  3  0  0],63.20616421646148,6.7890698022573295,95.35535847572454
41,48.41286337382688,48.41286337382688,[46 59 62  2  3  0  0],58.4853679471212,6.154803329681253,85.3416799142643
42,48.41286337382688,48.41286337382688,[46 59 62  2  3  0  0],55.21876605116744,6.5949591553771905,72.08590053122943
43,48.41286337382688,48.41286337382688,[46 59 62  2  3  0  0],60.00632479874223,6.708026822864171,90.94460544008821
44,48.41286337382688,48.41286337382688,[46 59 62  2  3  0  0],55.85732041813548,5.7044464753750646,79.64832255300642
45,48.41286337382688,48.41286337382688,[46 59 62  2  3  0  0],52.6832456753311,5.454025405287276,54.82661027656158
46,48.41286337382688,48.41286337382688,[46 59 62  2  3  0  0],58.57366688230731,8.39450668962076,83.76253507305091
47,48.41286337382688,48.41286337382688,[46 59 62  2  3  0  0],53.06836393253648,5.681874363722259,51.95792666723699
48,48.41286337382688,48.41286337382688,[46 59 62  2  3  0  0],51.31875322293416,5.225637791724137,29.9083759527335
49,48.41286337382688,48.41286337382688,[46 59 62  2  3  0  0],53.889518493320075,5.996699451921181,43.25106394236629
50,48.41286337382688,48.41286337382688,[46 59 62  2  3  0  0],51.29340627393147,5.795223161705611,26.7886684037641
51,48.41286337382688,48.41286337382688,[46 59 62  2  3  0  0],55.12950034102815,8.04829020389036,43.487655285913455
52,48.41286337382688,48.41286337382688,[46 59 62  2  3  0  0],50.932042503751866,4.286962057095002,27.185968605591757
53,48.41286337382688,48.41286337382688,[46 59 62  2  3  0  0],53.73705206165633,5.82044235048541,41.768962575546254
54,48.41286337382688,48.41286337382688,[46 59 62  2  3  0  0],51.49229161829162,4.3350096557745745,30.77690699945391
55,48.41286337382688,48.41286337382688,[46 59 62  2  3  0  0],50.434148881476794,4.170992655959754,25.956126959089946
56,48.41286337382688,48.41286337382688,[46 59 62  2  3  0  0],49.92814186955313,4.709485012083655,20.43152773122597
57,48.41286337382688,48.41286337382688,[46 59 62  2  3  0  0],49.91194725707226,5.04248986056999,12.883941981425064
58,48.41286337382688,48.41286337382688,[46 59 62  2  3  0  0],53.029151661407425,8.124499871861858,43.20925933996603
59,48.41286337382688,48.41286337382688,[46 59 62  2  3  0  0],49.58667602029232,4.510320070828158,10.56180431033906
60,48.41286337382688,48.41286337382688,[46 59 62  2  3  0  0],51.857803660269575,6.577043117223588,24.878187718468403
61,48.41286337382688,48.41286337382688,[46 59 62  2  3  0  0],49.750479290081714,4.721855011039162,6.87900088517747
62,48.41286337382688,48.41286337382688,[46 59 62  2  3  0  0],51.802206214001934,6.9233795369868725,23.352436277157366
63,48.41286337382688,48.41286337382688,[46 59 62  2  3  0  0],49.823171279845326,5.034584492669227,16.07714909496158
64,48.41286337382688,48.41286337382688,[46 59 62  2  3  0  0],49.83249742641891,5.037528766460512,13.729667401275206
65,48.41286337382688,48.41286337382688,[46 59 62  2  3  0  0],50.00069338510506,5.217575483660713,9.168023713023567
66,48.41286337382688,48.41286337382688,[46 59 62  2  3  0  0],50.16577449029764,5.577503843870191,10.650311588236972
67,48.41286337382688,48.41286337382688,[46 59 62  2  3  0  0],49.959739745057114,5.512417440308174,12.197472107967268
68,48.41286337382688,48.41286337382688,[46 59 62  2  3  0  0],49.60505155614779,4.861356269547804,14.617223998803079
69,47.98216617523434,47.98216617523434,[46 61 62  2  3  0  0],49.83091027420404,5.342400344887734,16.86851968091022
70,47.98216617523434,47.98216617523434,[46 61 62  2  3  0  0],49.53141858334725,4.511051128546752,9.64029957808703
71,47.98216617523434,47.98216617523434,[46 61 62  2  3  0  0],49.43125408671254,4.622778765381252,9.621895236168431
72,47.98216617523434,47.98216617523434,[46 61 62  2  3  0  0],49.24677372966707,4.678019514622393,15.060340689546415
73,47.98216617523434,47.98216617523434,[46 61 62  2  3  0  0],48.91301335196534,4.003690009236788,7.97653556603463
74,47.98216617523434,47.98216617523434,[46 61 62  2  3  0  0],49.57110696785493,5.3365171904743915,11.380541775815301
75,47.98216617523434,47.98216617523434,[46 61 62  2  3  0  0],49.38401723058096,5.04541996269639,8.765022558305484
76,47.98216617523434,47.98216617523434,[46 61 62  2  3  0  0],49.46308780622031,5.224650520845044,12.312646717869262
77,47.98216617523434,47.98216617523434,[46 61 62  2  3  0  0],49.38192396444336,5.163666898475585,9.892826877263603
78,47.98216617523434,47.98216617523434,[46 61 62  2  3  0  0],49.658925933803886,5.48274153683241,8.756697900769952
79,47.98216617523434,47.98216617523434,[46 61 62  2  3  0  0],49.455921223617345,5.336467534460863,12.582743902745095
80,47.98216617523434,47.98216617523434,[46 61 62  2  3  0  0],49.572554362199234,5.499142348247801,8.046138980712751
81,47.98216617523434,47.98216617523434,[46 61 62  2  3  0  0],49.140177042373395,4.595753872828085,9.036414410136405
82,47.98216617523434,47.98216617523434,[46 61 62  2  3  0  0],49.291535110510424,5.143141511542333,13.699530114567777
83,47.98216617523434,47.98216617523434,[46 61 62  2  3  0  0],49.5773245314044,5.410030389869087,10.23513200945347
84,47.98216617523434,47.98216617523434,[46 61 62  2  3  0  0],49.742061111615676,5.706277635947261,15.838141011555875
85,47.98216617523434,47.98216617523434,[46 61 62  2  3  0  0],49.38651355468599,4.894124973321152,7.8857656808504055
86,47.98216617523434,47.98216617523434,[46 61 62  2  3  0  0],48.934901108886486,4.2988845622652585,9.649923348256209
87,47.98216617523434,47.98216617523434,[46 61 62  2  3  0  0],49.292987736479155,4.961855129417983,10.530606250959734
88,47.98216617523434,47.98216617523434,[46 61 62  2  3  0  0],49.31953525696702,4.894437990422245,11.21439737284481
89,47.98216617523434,47.98216617523434,[46 61 62  2  3  0  0],49.211001765351696,4.767935408228746,7.213574039475813
90,47.98216617523434,47.98216617523434,[46 61 62  2  3  0  0],49.02113667583133,4.400229044733852,10.46413380184894
91,47.98216617523434,47.98216617523434,[46 61 62  2  3  0  0],49.23430621989918,4.9631153517244835,9.374926065377931
92,47.98216617523434,47.98216617523434,[46 61 62  2  3  0  0],49.280340555262946,5.019948156977071,8.634884461292419
93,47.98216617523434,47.98216617523434,[46 61 62  2  3  0  0],49.17951568757211,4.519404663262112,11.607625504353742
94,47.98216617523434,47.98216617523434,[46 61 62  2  3  0  0],49.06291102561451,4.442242290600133,7.825542721323236
95,47.98216617523434,47.98216617523434,[46 61 62  2  3  0  0],49.347263733302505,4.853639355788717,13.028147518969122
96,47.98216617523434,47.98216617523434,[46 61 62  2  3  0  0],49.49489196372249,5.227644856002393,15.095802094286135
97,47.98216617523434,47.98216617523434,[46 61 62  2  3  0  0],49.26095742250874,4.806861705315414,8.34457575246966
98,47.98216617523434,47.98216617523434,[46 61 62  2  3  0  0],49.116738110015746,4.612371748889931,8.065116722904657
99,47.98216617523434,47.98216617523434,[46 61 62  2  3  0  0],49.45222801384909,5.309009730368609,11.890972427026382
