generation,best_fitness,current_min_fitness,best_chromosome,diversity
0,329.0102056728147,329.0102056728147,"[46, 59, 29, 171, 130, 1, 0]",106.31021130266275
1,319.995803235398,319.995803235398,"[46, 59, 59, 171, 130, 1, 0]",101.32783430575384
2,319.995803235398,319.995803235398,"[46, 59, 59, 171, 130, 1, 0]",102.18912118885129
3,319.995803235398,319.995803235398,"[46, 59, 59, 171, 130, 1, 0]",108.56168885195278
4,319.995803235398,319.995803235398,"[46, 59, 59, 171, 130, 1, 0]",102.34886638199167
5,319.995803235398,319.995803235398,"[46, 59, 59, 171, 130, 1, 0]",105.25691456017121
6,319.995803235398,319.995803235398,"[46, 59, 59, 171, 130, 1, 0]",111.95560913235391
7,317.3310885635583,317.3310885635583,"[55, 59, 55, 2, 37, 0, 0]",115.53392981818392
8,314.8615005325606,314.8615005325606,"[55, 59, 55, 126, 110, 0, 0]",117.47611558113773
9,313.48286159023166,313.48286159023166,"[46, 59, 60, 59, 3, 0, 0]",123.96500530716911
10,313.48286159023166,313.48286159023166,"[46, 59, 60, 59, 3, 0, 0]",124.63115805837747
11,313.48286159023166,313.48286159023166,"[46, 59, 60, 59, 3, 0, 0]",119.29809211091435
12,313.48286159023166,313.48286159023166,"[46, 59, 60, 59, 3, 0, 0]",117.44720663034244
13,313.0639647382853,313.0639647382853,"[55, 59, 59, 126, 110, 0, 0]",122.6933261217955
14,313.0639647382853,313.0639647382853,"[55, 59, 59, 126, 110, 0, 0]",116.97405348501056
15,311.32960153771194,311.32960153771194,"[58, 60, 60, 122, 136, 0, 0]",118.55557901991146
16,311.32960153771194,311.32960153771194,"[58, 60, 60, 122, 136, 0, 0]",113.19992184581939
17,310.6968128638422,310.6968128638422,"[58, 59, 60, 147, 110, 0, 0]",114.94208786865264
18,310.6631500544464,310.6631500544464,"[58, 59, 60, 45, 62, 0, 0]",117.85128348192289
19,310.6631500544464,310.6631500544464,"[58, 59, 60, 45, 62, 0, 0]",110.60305102941246
20,310.6631500544464,310.6631500544464,"[58, 59, 60, 45, 62, 0, 0]",106.70344642292193
21,310.6631500544464,310.6631500544464,"[58, 59, 60, 45, 62, 0, 0]",108.39868243640387
22,310.6631500544464,310.6631500544464,"[58, 59, 60, 45, 62, 0, 0]",119.27996173283736
23,310.6631500544464,310.6631500544464,"[58, 59, 60, 45, 62, 0, 0]",118.5969623462679
24,310.6631500544464,310.6631500544464,"[58, 59, 60, 45, 62, 0, 0]",114.83806917304702
25,310.6631500544464,310.6631500544464,"[58, 59, 60, 45, 62, 0, 0]",121.17051136523015
26,310.6631500544464,310.6631500544464,"[58, 59, 60, 45, 62, 0, 0]",116.95768496780543
27,310.6631500544464,310.6631500544464,"[58, 59, 60, 45, 62, 0, 0]",113.00087294126686
28,310.6631500544464,310.6631500544464,"[58, 59, 60, 45, 62, 0, 0]",113.46105282337024
