generation,best_fitness,current_min_fitness,best_chromosome,avg_fitness,std_fitness,diversity
0,55.53468517178601,55.53468517178601,[54 46 46 28 15  0  0],78.05880759665331,5.440356072165469,107.37818563456368
1,55.53468517178601,55.53468517178601,[54 46 46 28 15  0  0],74.92526506295731,5.347466063703723,107.59230966802433
2,55.53468517178601,55.53468517178601,[54 46 46 28 15  0  0],75.51125674159543,5.108228029047507,105.04373300201989
3,55.23991352966489,55.23991352966489,[57 48 46 28 15  0  0],74.49159962098906,5.197017391251706,106.71096950839375
4,55.1732837119678,55.1732837119678,[54 46 46 21  4  0  0],74.96034200326875,5.538155282081646,108.37102213610274
5,55.1732837119678,55.1732837119678,[54 46 46 21  4  0  0],73.29123818017638,5.19618323954148,106.21212038695619
6,55.1732837119678,55.1732837119678,[54 46 46 21  4  0  0],73.49012924348081,5.392741666361036,98.96544328592435
7,55.1732837119678,55.1732837119678,[54 46 46 21  4  0  0],73.02491310911681,5.876240676465265,100.88713123411426
8,52.5947503302692,52.5947503302692,[54 46 59 21  4  0  0],70.74246240608846,6.259964001863026,103.7924331637304
9,52.5947503302692,52.5947503302692,[54 46 59 21  4  0  0],71.93009191211692,4.772268589017292,101.59461582964698
10,52.5947503302692,52.5947503302692,[54 46 59 21  4  0  0],70.66748326184671,5.686662446522636,99.91412166678147
11,52.5947503302692,52.5947503302692,[54 46 59 21  4  0  0],71.37537468016554,5.699350574534975,103.84105702360668
12,52.5947503302692,52.5947503302692,[54 46 59 21  4  0  0],70.9698161063899,6.198768354282399,102.85825958655775
13,52.5947503302692,52.5947503302692,[54 46 59 21  4  0  0],69.76098491633783,6.5170174752490215,106.87384934494119
14,52.529336018899606,52.529336018899606,[51 46 59 21  4  0  0],70.09539417516996,6.709783923954926,111.5965942596965
15,52.529336018899606,52.529336018899606,[51 46 59 21  4  0  0],72.02150507021337,5.8093560319192,113.2430598622369
16,52.529336018899606,52.529336018899606,[51 46 59 21  4  0  0],69.5180970792746,6.0776031945808136,101.90359093041992
17,52.529336018899606,52.529336018899606,[51 46 59 21  4  0  0],69.57253580342196,5.919025825715336,104.21294181552878
18,52.529336018899606,52.529336018899606,[51 46 59 21  4  0  0],70.36023545177397,5.353674146453121,106.9130540711731
19,52.529336018899606,52.529336018899606,[51 46 59 21  4  0  0],69.46261451961607,5.94720317989265,103.03455798178788
20,52.529336018899606,52.529336018899606,[51 46 59 21  4  0  0],68.826893601368,6.080665343378477,106.48861644032765
21,52.529336018899606,52.529336018899606,[51 46 59 21  4  0  0],69.20208842636708,6.257162942994818,106.84940906458135
22,50.69318026327512,50.69318026327512,[58 60 60  6 36  0  0],67.4806017673829,6.3863548950356614,107.82889362310107
23,50.69318026327512,50.69318026327512,[58 60 60  6 36  0  0],68.4868358271735,5.864564452190957,110.6981722661661
24,50.55914446871956,50.55914446871956,[54 60 60  6 36  0  0],66.27119128115285,7.4378789232032405,110.81435262359719
25,50.33093703515725,50.33093703515725,[51 53 60  6  4  0  0],67.99482428865859,7.613957112055884,115.49017384779611
26,50.33093703515725,50.33093703515725,[51 53 60  6  4  0  0],66.5963601551353,7.6182224541171415,111.40598713090112
27,49.82033015405581,49.82033015405581,[ 54  60  59 177 157   0   0],66.59392822165218,7.185010879858759,108.95937731722223
28,48.85052520146608,48.85052520146608,[51 60 60  6  4  0  0],66.04586084100141,7.5182687732094235,113.25547451086159
29,48.85052520146608,48.85052520146608,[51 60 60  6  4  0  0],65.08670325887488,6.6261859121496745,112.61505949605285
30,48.85052520146608,48.85052520146608,[51 60 60  6  4  0  0],63.313563527416726,6.982191261458069,115.24656520883924
31,48.85052520146608,48.85052520146608,[51 60 60  6  4  0  0],63.48772782581277,6.752898246686413,114.90813536268222
32,48.85052520146608,48.85052520146608,[51 60 60  6  4  0  0],65.24410898269807,7.18448414487814,115.39229891825869
33,48.85052520146608,48.85052520146608,[51 60 60  6  4  0  0],64.93209023833494,7.310658021735392,110.501480037191
34,48.85052520146608,48.85052520146608,[51 60 60  6  4  0  0],63.848015436254606,7.681127437463419,108.20770918890655
35,48.85052520146608,48.85052520146608,[51 60 60  6  4  0  0],65.19829096488964,6.951561204203383,103.29030942879817
36,48.85052520146608,48.85052520146608,[51 60 60  6  4  0  0],66.0748363349607,7.705143889564237,106.94692764379634
37,48.85052520146608,48.85052520146608,[51 60 60  6  4  0  0],65.34988157416065,7.6109352250715725,116.57037810502136
38,48.85052520146608,48.85052520146608,[51 60 60  6  4  0  0],66.61535921521342,7.207407143926393,118.96328145634718
39,48.85052520146608,48.85052520146608,[51 60 60  6  4  0  0],60.539945841828214,7.340100366984057,115.84413317990222
40,48.77267577277881,48.77267577277881,[44 60 60  6  4  0  0],56.70093220708247,6.822484667359633,120.70980184625175
41,48.77267577277881,48.77267577277881,[44 60 60  6  4  0  0],56.55169632593141,9.110257447570605,115.51653357891394
42,48.77267577277881,48.77267577277881,[44 60 60  6  4  0  0],53.989943891296086,8.548913589589828,80.32005181659234
43,48.77267577277881,48.77267577277881,[44 60 60  6  4  0  0],52.11510326390854,7.369653601426369,47.15354300591384
44,48.77267577277881,48.77267577277881,[44 60 60  6  4  0  0],58.952007986780764,10.453324410679317,104.8493082259982
45,48.576048847246305,48.576048847246305,[44 61 60  6  4  0  0],52.78599705044908,7.5481337704979845,46.23434451462529
46,48.576048847246305,48.576048847246305,[44 61 60  6  4  0  0],59.56526505151666,10.863848153279363,95.58182099011165
47,48.49258709412935,48.49258709412935,[44 60 61  6  4  0  0],53.28387823902635,8.114778043422888,48.6074124908054
48,48.49258709412935,48.49258709412935,[44 60 61  6  4  0  0],50.2018540003332,4.9448466999767255,14.652981455399445
49,48.49258709412935,48.49258709412935,[44 60 61  6  4  0  0],53.54956466004279,8.719680638285334,35.394731617835205
50,48.293012916798375,48.293012916798375,[44 61 61  6  4  0  0],58.36512664046168,11.191336327601684,75.13479201441355
51,48.293012916798375,48.293012916798375,[44 61 61  6  4  0  0],52.665228994000955,6.779782389058846,35.3013094111274
52,48.293012916798375,48.293012916798375,[44 61 61  6  4  0  0],50.599637685182735,5.599691453643842,20.692478797159726
53,48.293012916798375,48.293012916798375,[44 61 61  6  4  0  0],54.40797430388245,8.694099315187273,56.573581252918494
54,48.293012916798375,48.293012916798375,[44 61 61  6  4  0  0],50.58055257697723,5.553690136153673,14.083667584769666
55,48.293012916798375,48.293012916798375,[44 61 61  6  4  0  0],52.39116894002587,6.684719704777312,31.137452056174975
56,48.293012916798375,48.293012916798375,[44 61 61  6  4  0  0],49.8952277549048,4.842996786535262,15.385447312039117
57,48.293012916798375,48.293012916798375,[44 61 61  6  4  0  0],51.93628615745677,6.637444539929401,37.368084862888736
58,48.293012916798375,48.293012916798375,[44 61 61  6  4  0  0],49.388186930508944,4.162929792430125,12.306354369478639
59,48.293012916798375,48.293012916798375,[44 61 61  6  4  0  0],53.52072847522283,9.064206531810182,39.37913937966682
60,48.293012916798375,48.293012916798375,[44 61 61  6  4  0  0],49.968651170395916,5.308175640327668,10.990973247009121
61,48.293012916798375,48.293012916798375,[44 61 61  6  4  0  0],51.65526106702507,7.051886447354749,22.6589255858766
62,48.259927601085636,48.259927601085636,[45 61 61  6  4  0  0],49.54081045466422,4.743609481234724,9.24260623964811
63,48.259927601085636,48.259927601085636,[45 61 61  6  4  0  0],51.28504199581851,7.103689056599419,25.03971014226053
64,48.246094114509,48.246094114509,[48 61 61  6  4  0  0],49.222049903589635,3.9846554602983604,7.867994555771046
65,48.246094114509,48.246094114509,[48 61 61  6  4  0  0],50.63479631254944,5.309561367081048,20.414719863327225
66,48.246094114509,48.246094114509,[48 61 61  6  4  0  0],49.72301601486018,5.277124247619161,12.910380783597992
67,48.246094114509,48.246094114509,[48 61 61  6  4  0  0],49.576630959835974,4.876306739435821,7.553487203500192
68,48.246094114509,48.246094114509,[48 61 61  6  4  0  0],49.53840930635164,4.975885712285506,11.510692804202131
69,48.246094114509,48.246094114509,[48 61 61  6  4  0  0],49.637382609635786,5.037824632493732,12.628462421666185
70,48.24063693102576,48.24063693102576,[46 61 61  6  4  0  0],49.06288812465816,4.2417398297342395,6.190210127059497
71,48.24063693102576,48.24063693102576,[46 61 61  6  4  0  0],48.98483475763678,3.823223059609438,7.335425430465439
72,48.24063693102576,48.24063693102576,[46 61 61  6  4  0  0],49.96971266677178,5.672485351140331,9.786328258866757
73,48.24063693102576,48.24063693102576,[46 61 61  6  4  0  0],49.48207646613128,4.909123159784093,12.763567243598615
74,48.24063693102576,48.24063693102576,[46 61 61  6  4  0  0],49.56869434265931,5.127064663569767,11.835896204215679
75,48.24063693102576,48.24063693102576,[46 61 61  6  4  0  0],49.591579067001106,5.038554853814354,9.635439741619004
76,48.24063693102576,48.24063693102576,[46 61 61  6  4  0  0],49.87866457713289,5.6738673749083235,17.90455894922618
77,48.24063693102576,48.24063693102576,[46 61 61  6  4  0  0],49.43214990946967,4.786790219731626,8.769866149799908
78,48.24063693102576,48.24063693102576,[46 61 61  6  4  0  0],49.319666321099994,4.7049285908642515,10.616876507924012
79,48.24063693102576,48.24063693102576,[46 61 61  6  4  0  0],49.9935455628561,5.767370921563697,12.660713488517723
80,48.19230759703353,48.19230759703353,[46 61 61  1  4  0  0],49.38306662050718,4.911777154124245,8.487824838704393
81,48.19230759703353,48.19230759703353,[46 61 61  1  4  0  0],49.740416498899684,5.453097396169155,8.956713525336083
82,48.19230759703353,48.19230759703353,[46 61 61  1  4  0  0],49.31814643070712,4.542676759116814,10.055082548231299
83,48.19230759703353,48.19230759703353,[46 61 61  1  4  0  0],49.571900082418416,5.251279689706412,12.92695159103402
84,48.19230759703353,48.19230759703353,[46 61 61  1  4  0  0],49.64453814755103,5.175075887984696,14.829533741534256
