depth,height,width,yaw,pitch,roll,taper_width,taper_height,chromosome,fitness
60,1.0,60,0,0,0,0,0,"[60, 1.0, 60, 0, 0, 0, 0, 0]",112.52101606903211
60,2.24,60,0,0,0,0,0,"[60, 2.24, 60, 0, 0, 0, 0, 0]",112.34029954763523
60,3.48,60,0,0,0,0,0,"[60, 3.48, 60, 0, 0, 0, 0, 0]",112.34029954763523
60,4.72,60,0,0,0,0,0,"[60, 4.72, 60, 0, 0, 0, 0, 0]",112.1592294047521
60,5.96,60,0,0,0,0,0,"[60, 5.96, 60, 0, 0, 0, 0, 0]",112.1592294047521
60,7.2,60,0,0,0,0,0,"[60, 7.2, 60, 0, 0, 0, 0, 0]",111.97780460143004
60,8.44,60,0,0,0,0,0,"[60, 8.44, 60, 0, 0, 0, 0, 0]",111.79602409464223
60,9.68,60,0,0,0,0,0,"[60, 9.68, 60, 0, 0, 0, 0, 0]",111.79602409464223
60,10.92,60,0,0,0,0,0,"[60, 10.92, 60, 0, 0, 0, 0, 0]",111.61388683726804
60,12.16,60,0,0,0,0,0,"[60, 12.16, 60, 0, 0, 0, 0, 0]",111.43139177807268
60,13.4,60,0,0,0,0,0,"[60, 13.4, 60, 0, 0, 0, 0, 0]",111.43139177807268
60,14.64,60,0,0,0,0,0,"[60, 14.64, 60, 0, 0, 0, 0, 0]",111.2485378616871
60,15.879999999999999,60,0,0,0,0,0,"[60, 15.879999999999999, 60, 0, 0, 0, 0, 0]",111.2485378616871
60,17.12,60,0,0,0,0,0,"[60, 17.12, 60, 0, 0, 0, 0, 0]",111.06532402858781
60,18.36,60,0,0,0,0,0,"[60, 18.36, 60, 0, 0, 0, 0, 0]",110.88174921507579
60,19.6,60,0,0,0,0,0,"[60, 19.6, 60, 0, 0, 0, 0, 0]",110.88174921507579
60,20.84,60,0,0,0,0,0,"[60, 20.84, 60, 0, 0, 0, 0, 0]",110.69781235325686
60,22.08,60,0,0,0,0,0,"[60, 22.08, 60, 0, 0, 0, 0, 0]",110.51351237102004
60,23.32,60,0,0,0,0,0,"[60, 23.32, 60, 0, 0, 0, 0, 0]",110.51351237102004
60,24.56,60,0,0,0,0,0,"[60, 24.56, 60, 0, 0, 0, 0, 0]",110.3288481920173
60,25.8,60,0,0,0,0,0,"[60, 25.8, 60, 0, 0, 0, 0, 0]",110.3288481920173
60,27.04,60,0,0,0,0,0,"[60, 27.04, 60, 0, 0, 0, 0, 0]",110.14381873564255
60,28.28,60,0,0,0,0,0,"[60, 28.28, 60, 0, 0, 0, 0, 0]",109.9584229170103
60,29.52,60,0,0,0,0,0,"[60, 29.52, 60, 0, 0, 0, 0, 0]",109.9584229170103
60,30.759999999999998,60,0,0,0,0,0,"[60, 30.759999999999998, 60, 0, 0, 0, 0, 0]",109.7726596469346
60,32.0,60,0,0,0,0,0,"[60, 32.0, 60, 0, 0, 0, 0, 0]",109.58652783190786
60,33.24,60,0,0,0,0,0,"[60, 33.24, 60, 0, 0, 0, 0, 0]",109.58652783190786
60,34.48,60,0,0,0,0,0,"[60, 34.48, 60, 0, 0, 0, 0, 0]",109.40002637407912
60,35.72,60,0,0,0,0,0,"[60, 35.72, 60, 0, 0, 0, 0, 0]",109.40002637407912
60,36.96,60,0,0,0,0,0,"[60, 36.96, 60, 0, 0, 0, 0, 0]",109.21315417123267
60,38.2,60,0,0,0,0,0,"[60, 38.2, 60, 0, 0, 0, 0, 0]",109.02591011676614
60,39.44,60,0,0,0,0,0,"[60, 39.44, 60, 0, 0, 0, 0, 0]",109.02591011676614
60,40.68,60,0,0,0,0,0,"[60, 40.68, 60, 0, 0, 0, 0, 0]",108.83829309966909
60,41.92,60,0,0,0,0,0,"[60, 41.92, 60, 0, 0, 0, 0, 0]",108.83829309966909
60,43.16,60,0,0,0,0,0,"[60, 43.16, 60, 0, 0, 0, 0, 0]",108.65030200450036
60,44.4,60,0,0,0,0,0,"[60, 44.4, 60, 0, 0, 0, 0, 0]",108.46194714827928
60,45.64,60,0,0,0,0,0,"[60, 45.64, 60, 0, 0, 0, 0, 0]",108.46194714827928
60,46.88,60,0,0,0,0,0,"[60, 46.88, 60, 0, 0, 0, 0, 0]",108.27325702643763
60,48.12,60,0,0,0,0,0,"[60, 48.12, 60, 0, 0, 0, 0, 0]",108.0842690587634
60,49.36,60,0,0,0,0,0,"[60, 49.36, 60, 0, 0, 0, 0, 0]",108.0842690587634
60,50.6,60,0,0,0,0,0,"[60, 50.6, 60, 0, 0, 0, 0, 0]",107.89502576541801
60,51.839999999999996,60,0,0,0,0,0,"[60, 51.839999999999996, 60, 0, 0, 0, 0, 0]",107.89502576541801
60,53.08,60,0,0,0,0,0,"[60, 53.08, 60, 0, 0, 0, 0, 0]",107.70557242036209
60,54.32,60,0,0,0,0,0,"[60, 54.32, 60, 0, 0, 0, 0, 0]",107.51595534586544
60,55.56,60,0,0,0,0,0,"[60, 55.56, 60, 0, 0, 0, 0, 0]",107.51595534586544
60,56.8,60,0,0,0,0,0,"[60, 56.8, 60, 0, 0, 0, 0, 0]",107.32622440139565
60,58.04,60,0,0,0,0,0,"[60, 58.04, 60, 0, 0, 0, 0, 0]",107.136430915051
60,59.28,60,0,0,0,0,0,"[60, 59.28, 60, 0, 0, 0, 0, 0]",107.136430915051
